"","alpha","beta","gamma","delta","lambda","luce"
"delta",-0.00304346465096039,-0.00155011325401151,0.0025471343622042,0.0357454446641381,-0.00825777079945388,-0.0039804968104098
"lambda",0.0207758451646955,-0.0957054528455045,0.0411089823092067,-0.00825777079945388,1.10287658454359,-0.0589879858746258
"luce",-0.00775537624262639,-0.0147325568441728,0.011802663538588,-0.0039804968104098,-0.0589879858746258,0.0679967401256564
"alpha",0.0550712108240015,0.00110152806029128,-0.00441019485561394,-0.00215374977893531,0.012088186394509,-0.0186475777506948
"beta",0.00110152806029128,0.0750897621824924,-0.000156778849444005,-0.0117786657314517,-0.0223269246431409,0.000309811687682966
"gamma",-0.00441019485561394,-0.000156778849444005,0.0640800248216847,0.0141493268868336,-0.00662023696672025,0.000542259217806971
"delta",-0.00215374977893531,-0.0117786657314517,0.0141493268868336,0.0510238218977117,-0.0962282388572909,-0.0202136849146348
"lambda",0.012088186394509,-0.0223269246431409,-0.00662023696672025,-0.0962282388572909,1.34892060655431,-0.00522890342021959
"luce",-0.0186475777506948,0.000309811687682966,0.000542259217806971,-0.0202136849146348,-0.00522890342021959,0.0693467587317302
"alpha",0.0586458357154392,-0.0002026182999164,0.00333813939921695,0.00164668316338835,0.00981917035550579,-0.0192190301728445
"beta",-0.0002026182999164,0.080382763141359,-0.00408312694332666,-0.0125079547079539,0.000705518516504752,0.00203466095189031
"gamma",0.00333813939921695,-0.00408312694332666,0.0651093482317791,0.0103648880564316,-0.00507008096815123,0.00914129203286901
"delta",0.00164668316338835,-0.0125079547079539,0.0103648880564316,0.0375137676500304,-0.0833309365044761,-0.0143431520519615
"lambda",0.00981917035550579,0.000705518516504752,-0.00507008096815123,-0.0833309365044761,1.42502120864634,-0.00220624634308227
"luce",-0.0192190301728445,0.00203466095189031,0.00914129203286901,-0.0143431520519615,-0.00220624634308227,0.0754999083104994
"alpha",0.0705532666296223,0.00176647977884218,0.00220303969315936,0.0020992624679938,-0.000633227667945328,-0.0189129137043695
"beta",0.00176647977884218,0.0784791781159376,0.0068729298882201,-0.0140657219775784,-0.0037377871520877,0.000614509075417145
"gamma",0.00220303969315936,0.0068729298882201,0.0680313756969652,0.0115984349797223,0.00280143603094295,0.00664536503576646
"delta",0.0020992624679938,-0.0140657219775784,0.0115984349797223,0.053806469949614,-0.104596483145015,-0.0207963751546998
"lambda",-0.000633227667945328,-0.0037377871520877,0.00280143603094295,-0.104596483145015,1.33321480651369,-0.00457426988085525
"luce",-0.0189129137043695,0.000614509075417145,0.00664536503576646,-0.0207963751546998,-0.00457426988085525,0.0752461756500243
"alpha",0.0710775012618852,0.00243310667185018,-0.00979273541504399,-0.00408187467928618,-0.00673534549589972,-0.0180712772497628
"beta",0.00243310667185018,0.0749123852171816,0.00480485535357657,-0.0127053452727731,-0.0254798082029395,-0.00434133727848626
"gamma",-0.00979273541504399,0.00480485535357657,0.0448041714413027,0.00902191861398361,0.0257497274169189,-0.00157852861205666
"delta",-0.00408187467928618,-0.0127053452727731,0.00902191861398361,0.0530499194347703,-0.0807598464225959,-0.0217027423892294
"lambda",-0.00673534549589972,-0.0254798082029395,0.0257497274169189,-0.0807598464225959,1.33367450177717,-0.0373877487338451
"luce",-0.0180712772497628,-0.00434133727848626,-0.00157852861205666,-0.0217027423892294,-0.0373877487338451,0.0784605448800742
"alpha",0.0501403462562749,-0.00212651433955214,0.00775197436386658,0.00153583418441531,-0.0138863237551089,-0.00985164730833657
"beta",-0.00212651433955214,0.0787136072068535,0.000331428648133652,-0.00924743561183245,0.00718565928900199,0.00247420802579265
"gamma",0.00775197436386658,0.000331428648133652,0.0451072426383124,0.0020402558077865,-0.000576288872032654,0.00630574164634183
"delta",0.00153583418441531,-0.00924743561183245,0.0020402558077865,0.024032211689068,-0.0630012016978863,-0.00751441719485417
"lambda",-0.0138863237551089,0.00718565928900199,-0.000576288872032654,-0.0630012016978863,1.41151489967762,0.012744042468809
"luce",-0.00985164730833657,0.00247420802579265,0.00630574164634183,-0.00751441719485417,0.012744042468809,0.0463471775589277
"alpha",0.0751783987052899,-0.00176758397889693,-0.0150854770709822,-0.00248037873065451,-0.00644895258933551,-0.00514345458919648
"beta",-0.00176758397889693,0.0579579282104867,0.0128352819400654,-0.0024165035201003,-0.0103388006453217,-0.005638209354307
"gamma",-0.0150854770709822,0.0128352819400654,0.0666237269948889,0.00192717303850421,0.0466584753937719,0.00277292048263433
"delta",-0.00248037873065451,-0.0024165035201003,0.00192717303850421,0.0306375934541986,-0.00831613630501021,-0.00399367616831053
"lambda",-0.00644895258933551,-0.0103388006453217,0.0466584753937719,-0.00831613630501021,0.771715603584781,-0.017989539482226
"luce",-0.00514345458919648,-0.005638209354307,0.00277292048263433,-0.00399367616831053,-0.017989539482226,0.0584940385165315
"alpha",0.0783501918038254,0.00531597626260152,0.0105535352935153,-0.000120828338803627,0.0189912129177172,-0.00358136227114478
"beta",0.00531597626260152,0.0745132775194706,0.00131947448143116,-0.00334328902674871,-0.106451066146511,-0.0112787207519991
"gamma",0.0105535352935153,0.00131947448143116,0.0411126060043764,0.00305188361696374,0.00868869742087347,0.0106518109935564
"delta",-0.000120828338803627,-0.00334328902674871,0.00305188361696374,0.0428607698992245,-0.0234594041536159,-0.00504185309687535
"lambda",0.0189912129177172,-0.106451066146511,0.00868869742087347,-0.0234594041536159,1.08500328420749,-0.0849992075554052
"luce",-0.00358136227114478,-0.0112787207519991,0.0106518109935564,-0.00504185309687535,-0.0849992075554052,0.0705157215641994
"alpha",0.0684469125874145,0.000817418055716301,-0.00966466033877263,-0.00152366339061486,0.00199358358886613,-0.0206696285020888
"beta",0.000817418055716301,0.0739364907933162,0.00218024681515515,-0.0137412429072762,-0.0533214880165916,-0.00676180966665285
"gamma",-0.00966466033877263,0.00218024681515515,0.0623209341098215,0.00769766026904264,0.0439140895418036,0.00299852483974412
"delta",-0.00152366339061486,-0.0137412429072762,0.00769766026904264,0.0500838026183726,-0.04642884497462,-0.0191083834793079
"lambda",0.00199358358886613,-0.0533214880165916,0.0439140895418036,-0.04642884497462,1.24423084753388,-0.0665457187479989
"luce",-0.0206696285020888,-0.00676180966665285,0.00299852483974412,-0.0191083834793079,-0.0665457187479989,0.0766788305185216
"alpha",0.0692900468879926,0.00290944605102214,0.00753837396201553,-0.00160796776510558,0.0287566654348001,-0.0126768093305138
"beta",0.00290944605102214,0.0709785129545928,0.00192626078090847,-0.00887489280073035,-0.0602646632790831,-0.00518315917615119
"gamma",0.00753837396201553,0.00192626078090847,0.0550559843268781,0.00697897041230769,0.0148767023795528,0.00562765096758138
"delta",-0.00160796776510558,-0.00887489280073035,0.00697897041230769,0.0659346484229921,-0.0721117824984813,-0.0125993932795631
"lambda",0.0287566654348001,-0.0602646632790831,0.0148767023795528,-0.0721117824984813,1.09791352566534,-0.0436362406627243
"luce",-0.0126768093305138,-0.00518315917615119,0.00562765096758138,-0.0125993932795631,-0.0436362406627243,0.0489206406789929
"alpha",0.0620282840725929,1.72991305923178e-05,0.00315945218800308,0.000729082295270721,0.00420961209882127,-0.0175620631765778
"beta",1.72991305923178e-05,0.0785266595384164,-0.00179399347809185,-0.0132232495126545,0.0145125088131068,0.00655371071953299
"gamma",0.00315945218800308,-0.00179399347809185,0.0417021095703398,0.00138992802978101,0.00193739964640808,0.0113091430679946
"delta",0.000729082295270721,-0.0132232495126545,0.00138992802978101,0.0244171989966212,-0.0622238220668023,-0.0142681161892966
"lambda",0.00420961209882127,0.0145125088131068,0.00193739964640808,-0.0622238220668023,1.43613038596914,0.0269730314604099
"luce",-0.0175620631765778,0.00655371071953299,0.0113091430679946,-0.0142681161892966,0.0269730314604099,0.0798515097437715
"alpha",0.0683466414931095,0.000141082138486874,-0.00133090729291683,-0.000977799576657968,-0.00305264060283272,-0.0222212790398623
"beta",0.000141082138486874,0.0808978054860361,-0.00267508690068088,-0.0136852590529481,0.018020694547596,0.0022408608823646
"gamma",-0.00133090729291683,-0.00267508690068088,0.0492875186479782,0.00615921829014182,-0.00147246123569408,0.0021445970552841
"delta",-0.000977799576657968,-0.0136852590529481,0.00615921829014182,0.029759872468056,-0.0648009838555204,-0.0123739091398896
"lambda",-0.00305264060283272,0.018020694547596,-0.00147246123569408,-0.0648009838555204,1.30119186923571,-0.000966843409226991
"luce",-0.0222212790398623,0.0022408608823646,0.0021445970552841,-0.0123739091398896,-0.000966843409226991,0.0679264787214228
"alpha",0.0630098439642457,0.00758532526315178,0.00120060113281055,-0.00141305658736669,0.0103055959304267,-0.0149229539064865
"beta",0.00758532526315178,0.0678230681753439,0.00435368557014575,-0.00372598739973692,-0.0801967849924001,-0.0195015369915117
"gamma",0.00120060113281055,0.00435368557014575,0.0735068457630821,0.00280426346199154,0.0331034422755156,0.0124743905516269
"delta",-0.00141305658736669,-0.00372598739973692,0.00280426346199154,0.0361201312991105,-0.00555671964583178,-0.00277534960600377
"lambda",0.0103055959304267,-0.0801967849924001,0.0331034422755156,-0.00555671964583178,1.09999669173561,-0.0730198985953168
"luce",-0.0149229539064865,-0.0195015369915117,0.0124743905516269,-0.00277534960600377,-0.0730198985953168,0.071949639687312
"alpha",0.0414395539990072,0.000256458246345497,0.00360337529008238,-0.000101137486363441,0.00247737919208352,-0.00163626314199899
"beta",0.000256458246345497,0.0772042665375338,0.000103294314898142,-0.0177305340889533,0.022512213083844,-0.00016095026782961
"gamma",0.00360337529008238,0.000103294314898142,0.0284777581710772,0.00260158374772816,-0.000117012634477848,0.00646171280009212
"delta",-0.000101137486363441,-0.0177305340889533,0.00260158374772816,0.0482831205787364,-0.108858802548553,-0.0150800172899178
"lambda",0.00247737919208352,0.022512213083844,-0.000117012634477848,-0.108858802548553,1.41344610087517,0.000306195318456982
"luce",-0.00163626314199899,-0.00016095026782961,0.00646171280009212,-0.0150800172899178,0.000306195318456982,0.0694008786810428
"alpha",0.0761866898339407,0.00306966380503476,-0.0105527473678342,-0.00250531713097546,0.00218530111868219,-0.00837854738226293
"beta",0.00306966380503476,0.0673331859518164,0.0111880860907396,-0.00225215047646665,-0.0497415400577602,-0.016026315345376
"gamma",-0.0105527473678342,0.0111880860907396,0.0766507822407436,0.00248626790439317,0.0467259239423374,0.00862461315992035
"delta",-0.00250531713097546,-0.00225215047646665,0.00248626790439317,0.0353252506045673,-0.00413144182633741,-0.00377656141879933
"lambda",0.00218530111868219,-0.0497415400577602,0.0467259239423374,-0.00413144182633741,0.956427114853516,-0.0445635153437729
"luce",-0.00837854738226293,-0.016026315345376,0.00862461315992035,-0.00377656141879933,-0.0445635153437729,0.0688716596866322
"alpha",0.0593441512491296,-0.000151118691390173,-0.00330984734740656,0.00108632480681318,0.00191922617779769,-0.0107935006420701
"beta",-0.000151118691390173,0.0555739531973985,0.0110655854958747,-0.00355717726889797,-0.0230008224670998,-0.0103488283263559
"gamma",-0.00330984734740656,0.0110655854958747,0.077855644320945,0.00141991977471252,0.0417021284243904,0.0076240612602737
"delta",0.00108632480681318,-0.00355717726889797,0.00141991977471252,0.0324971571619149,-0.00812022320640868,-0.00298710032638019
"lambda",0.00191922617779769,-0.0230008224670998,0.0417021284243904,-0.00812022320640868,0.840156691765289,-0.0505988192751941
"luce",-0.0107935006420701,-0.0103488283263559,0.0076240612602737,-0.00298710032638019,-0.0505988192751941,0.0660213188545174
"alpha",0.0636108265589195,0.00282822086013975,-0.000512764890239324,-0.00109433375650993,0.0163244271633459,-0.0170402385065797
"beta",0.00282822086013975,0.0695119717327993,0.00262813411793625,-0.0124462360546583,-0.0615582826578195,-0.0104631528026169
"gamma",-0.000512764890239324,0.00262813411793625,0.0703798882040086,0.00400953728493003,0.0468297764587294,0.00897684137964554
"delta",-0.00109433375650993,-0.0124462360546583,0.00400953728493003,0.0521796280731227,-0.0562161737247521,-0.0128087236389985
"lambda",0.0163244271633459,-0.0615582826578195,0.0468297764587294,-0.0562161737247521,1.20113026328972,-0.0650336173177874
"luce",-0.0170402385065797,-0.0104631528026169,0.00897684137964554,-0.0128087236389985,-0.0650336173177874,0.0739420247047406
"alpha",0.0696311580490845,0.00353131306069156,-0.00728534634525246,-0.00014901091964596,-0.000376873238880371,-0.0160117840276252
"beta",0.00353131306069156,0.0697814188223083,0.00792720760389202,-0.00961278932226638,-0.0561853942276473,-0.0150682324974683
"gamma",-0.00728534634525246,0.00792720760389202,0.0744620698791437,0.000828755598141455,0.0445136668347215,0.0092589201488922
"delta",-0.00014901091964596,-0.00961278932226638,0.000828755598141455,0.0411160156473911,-0.0290545127051521,-0.0118410308297531
"lambda",-0.000376873238880371,-0.0561853942276473,0.0445136668347215,-0.0290545127051521,1.07525527810957,-0.0620838501787409
"luce",-0.0160117840276252,-0.0150682324974683,0.0092589201488922,-0.0118410308297531,-0.0620838501787409,0.0750113120578418
"alpha",0.0606488497138834,0.00312414602634108,-0.00536949356324394,0.00106369766696216,-0.00202722996295387,-0.0149234724845581
"beta",0.00312414602634108,0.0690540995953594,0.00546167457399664,-0.00709129796759168,-0.0585309021550502,-0.0120452560059052
"gamma",-0.00536949356324394,0.00546167457399664,0.0757848723743734,0.00222191325478302,0.0337584455625437,0.00857689292068756
"delta",0.00106369766696216,-0.00709129796759168,0.00222191325478302,0.0420630958545777,-0.0449910713912385,-0.0138199101573221
"lambda",-0.00202722996295387,-0.0585309021550502,0.0337584455625437,-0.0449910713912385,1.1501946610926,-0.063993688879212
"luce",-0.0149234724845581,-0.0120452560059052,0.00857689292068756,-0.0138199101573221,-0.063993688879212,0.0664880035162329
"alpha",0.0581949410052024,0.000913709583881537,0.00437816849980277,0.000261143152054647,0.0131288173603875,-0.0126472804975253
"beta",0.000913709583881537,0.0767693817760365,-0.00126080080524991,-0.0111513302698548,0.00981887909531549,0.00191387213996351
"gamma",0.00437816849980277,-0.00126080080524991,0.0420412758889301,0.00365753041930544,-0.00735910824319373,0.00894158552022336
"delta",0.000261143152054647,-0.0111513302698548,0.00365753041930544,0.0231948009104836,-0.0513242229300711,-0.0125150234378025
"lambda",0.0131288173603875,0.00981887909531549,-0.00735910824319373,-0.0513242229300711,1.34393540734553,0.0182299309274168
"luce",-0.0126472804975253,0.00191387213996351,0.00894158552022336,-0.0125150234378025,0.0182299309274168,0.0709643064391697
"alpha",0.0665101552146962,0.00304394756612017,0.00558574707364332,0.000874842206039132,0.00540149009836583,-0.0230323845072374
"beta",0.00304394756612017,0.0756205109534112,-0.00200387774942108,-0.0102985504185906,-0.00192109933192044,0.00135132419551258
"gamma",0.00558574707364332,-0.00200387774942108,0.0540957986359815,0.00519193274619852,0.00103257967470309,0.00586048623679311
"delta",0.000874842206039132,-0.0102985504185906,0.00519193274619852,0.0265759428362898,-0.0589912153633419,-0.0130221163226334
"lambda",0.00540149009836583,-0.00192109933192044,0.00103257967470309,-0.0589912153633419,1.38786906880333,0.0081348909899071
"luce",-0.0230323845072374,0.00135132419551258,0.00586048623679311,-0.0130221163226334,0.0081348909899071,0.0743620563208334
"alpha",0.0725894182624192,-0.000975478298996996,-0.0134518374756957,0.000338062125932362,-0.0179303308285343,-0.0013593231705669
"beta",-0.000975478298996996,0.0594638167983513,0.00840736708411685,-0.00132371856720442,-0.022366723589202,-0.00817892432996409
"gamma",-0.0134518374756957,0.00840736708411685,0.0674576642573792,0.000442440451597399,0.0382996893305174,0.00016660535454876
