"","alpha","beta","gamma","delta","lambda","luce"
"beta",0.000629746363131538,0.0578093015038847,0.000463522151345847,-0.00539024817386221,-0.100207172535925,-0.00318355278847297
"gamma",-0.000242808629425607,0.000463522151345847,0.00193742377471319,-7.83811613001829e-07,-0.00388404818820953,0.000867138072802806
"delta",-1.3715299744604e-05,-0.00539024817386221,-7.83811613001829e-07,0.00066728573659842,-0.000909130867434966,6.76726122801027e-06
"lambda",-0.000917885375237257,-0.100207172535925,-0.00388404818820953,-0.000909130867434966,1.35534907998352,0.00408502320964486
"luce",-0.00304504934716587,-0.00318355278847297,0.000867138072802806,6.76726122801027e-06,0.00408502320964486,0.0163240985989701
"alpha",0.00736458725464376,-0.000154400828765814,-0.00101267317614025,-0.000365832490255257,0.036530607861277,-0.0203484559841649
"beta",-0.000154400828765814,0.00233186869208283,4.04156965247748e-05,-0.000472501727942409,0.0032345278132151,0.000864241833401457
"gamma",-0.00101267317614025,4.04156965247748e-05,0.000231785770401578,7.68080441909311e-05,-0.0052984848993056,0.00341662926698117
"delta",-0.000365832490255257,-0.000472501727942409,7.68080441909311e-05,0.00137650154925563,0.0121626043863563,0.0014285563395163
"lambda",0.036530607861277,0.0032345278132151,-0.0052984848993056,0.0121626043863563,1.02079901758867,-0.109715031620435
"luce",-0.0203484559841649,0.000864241833401457,0.00341662926698117,0.0014285563395163,-0.109715031620435,0.0704044309169445
"alpha",0.00387266555013831,0.000771302571178641,-0.000408128516368544,0.000155990031964616,0.0213789371699204,-0.0132105028629766
"beta",0.000771302571178641,0.00766432654038464,-7.12692689425937e-05,4.41346377119052e-05,-0.0494138017400554,-0.00305345465579436
"gamma",-0.000408128516368544,-7.12692689425937e-05,0.000136700768199037,-6.60949391181648e-06,-0.00229395288589394,0.00134096281271316
"delta",0.000155990031964616,4.41346377119052e-05,-6.60949391181648e-06,0.00174951434394634,0.00118660169689574,-0.000539814366609415
"lambda",0.0213789371699204,-0.0494138017400554,-0.00229395288589394,0.00118660169689574,0.561614499585627,-0.0770757127161594
"luce",-0.0132105028629766,-0.00305345465579436,0.00134096281271316,-0.000539814366609415,-0.0770757127161594,0.0499067239950243
"alpha",0.00507741150084139,0.000129268296960044,0.000105859138827004,-0.00012205459915992,0.041268428013582,-0.0155163803428469
"beta",0.000129268296960044,0.00104616925857058,0.000136002002642512,-0.000888683494681447,-0.0125308125484804,-0.000169185180701168
"gamma",0.000105859138827004,0.000136002002642512,0.00245303250939174,-6.67685395691805e-05,-0.00794613541106493,0.00205626080102393
"delta",-0.00012205459915992,-0.000888683494681447,-6.67685395691805e-05,0.00241717915495976,0.0116010256410561,0.000192444044580451
"lambda",0.041268428013582,-0.0125308125484804,-0.00794613541106493,0.0116010256410561,0.602460787470878,-0.14165892814348
"luce",-0.0155163803428469,-0.000169185180701168,0.00205626080102393,0.000192444044580451,-0.14165892814348,0.0540798217134582
"alpha",0.0011998983727064,2.13111072770039e-05,-0.000491945735629269,-7.37248772941855e-06,0.00240156679084944,-0.00102844758445129
"beta",2.13111072770039e-05,0.00372813228733268,1.4432039634673e-05,-0.000520585128466188,-0.0275096727592507,-6.98053229905436e-05
"gamma",-0.000491945735629269,1.4432039634673e-05,0.0151062988645227,5.41411352467063e-05,0.00138349611828928,-0.000346755291491452
"delta",-7.37248772941855e-06,-0.000520585128466188,5.41411352467063e-05,0.00128366442672239,0.00442104378572165,-9.00119986947729e-06
"lambda",0.00240156679084944,-0.0275096727592507,0.00138349611828928,0.00442104378572165,0.292955435073764,-0.0170048570062012
"luce",-0.00102844758445129,-6.98053229905436e-05,-0.000346755291491452,-9.00119986947729e-06,-0.0170048570062012,0.00529238735827091
"alpha",0.000796505733429173,0.000289981146073685,-0.000391907317697131,-0.000308191871706972,0.00718574698233556,-0.00388054111041823
"beta",0.000289981146073685,0.000614373037281284,-0.0001851637060113,-0.000560998569581203,-0.00652405399092611,-0.00185938691234744
"gamma",-0.000391907317697131,-0.0001851637060113,0.00069949950945442,0.000164499138581096,-0.00206080676027621,0.0019071720626298
"delta",-0.000308191871706972,-0.000560998569581203,0.000164499138581096,0.00172746944188737,0.00529090357585203,0.00210448106910556
"lambda",0.00718574698233556,-0.00652405399092611,-0.00206080676027621,0.00529090357585203,0.28983215642799,-0.0337542046295651
"luce",-0.00388054111041823,-0.00185938691234744,0.0019071720626298,0.00210448106910556,-0.0337542046295651,0.023191315455091
"alpha",0.00110521226582779,0.0001118371308189,-0.000521710345434463,-3.81891937227206e-05,0.00849649201039944,-0.00572854567971904
"beta",0.0001118371308189,0.00471746110345474,-0.000268669853395646,-0.00145014933968997,-0.0237549265261154,-0.000752501487555361
"gamma",-0.000521710345434463,-0.000268669853395646,0.0022518139099264,8.05339503495834e-05,-0.00177733348560428,0.00259771654909914
"delta",-3.81891937227206e-05,-0.00145014933968997,8.05339503495834e-05,0.000459952891640821,0.00733941353717729,0.000276196920045884
"lambda",0.00849649201039944,-0.0237549265261154,-0.00177733348560428,0.00733941353717729,0.248913317856448,-0.0474460353534812
"luce",-0.00572854567971904,-0.000752501487555361,0.00259771654909914,0.000276196920045884,-0.0474460353534812,0.0354519849763104
"alpha",0.000589126810561333,0.000569857954423457,-0.000363076304943566,-0.000124140364691092,0.00193676657795594,-0.00285549327404843
"beta",0.000569857954423457,0.0153367210941069,-0.000196656663017366,-0.00302437537589818,-0.104658636750731,-0.00356092059150502
"gamma",-0.000363076304943566,-0.000196656663017366,0.00218653308874986,6.11170556006968e-05,-0.000771188594380056,0.00186955747617727
"delta",-0.000124140364691092,-0.00302437537589818,6.11170556006968e-05,0.000634554772217293,0.0215733757831474,0.000849290931131291
"lambda",0.00193676657795594,-0.104658636750731,-0.000771188594380056,0.0215733757831474,0.96547812170982,-0.00793420341629714
"luce",-0.00285549327404843,-0.00356092059150502,0.00186955747617727,0.000849290931131291,-0.00793420341629714,0.0199120290988732
"alpha",0.00402946889917348,0.000648510563101883,-0.000260843938049412,-0.000200282436729557,0.0173458231885791,-0.0115768172818773
"beta",0.000648510563101883,0.00145994157170539,-2.34330314014637e-05,-0.000765844378425177,-0.00615102066616617,-0.00217641030438335
"gamma",-0.000260843938049412,-2.34330314014637e-05,0.000121889885340676,3.07655141564417e-05,-0.0013576263716018,0.000784137259431007
"delta",-0.000200282436729557,-0.000765844378425177,3.07655141564417e-05,0.00307394977560908,0.003708172905469,0.000819981653084682
"lambda",0.0173458231885791,-0.00615102066616617,-0.0013576263716018,0.003708172905469,0.154801749119746,-0.0512499667464033
"luce",-0.0115768172818773,-0.00217641030438335,0.000784137259431007,0.000819981653084682,-0.0512499667464033,0.0361198678652729
"alpha",0.000689105142162779,0.000113273574261512,-0.000507169481091088,5.34631799022968e-06,0.00532547427717701,-0.00358950100671633
"beta",0.000113273574261512,0.00523354489651608,-3.10217319087039e-06,-0.000699643080101038,-0.0330570084833872,-0.000827137290948809
"gamma",-0.000507169481091088,-3.10217319087039e-06,0.00234774600611251,-1.38496096151197e-05,-0.00456150832544895,0.00275400402040458
"delta",5.34631799022968e-06,-0.000699643080101038,-1.38496096151197e-05,0.000218147356721751,0.0045565379967668,0.000122093135949498
"lambda",0.00532547427717701,-0.0330570084833872,-0.00456150832544895,0.0045565379967668,0.293516771423336,-0.0328811319912005
"luce",-0.00358950100671633,-0.000827137290948809,0.00275400402040458,0.000122093135949498,-0.0328811319912005,0.0239271397892973
"alpha",0.000632832776401041,0.000192170966412254,-0.000157050143586313,-9.54943684175442e-05,0.00452784024140665,-0.00273729618683754
"beta",0.000192170966412254,0.00057194245687252,-8.27875776445385e-05,-0.00017088102459498,-0.00583724452227745,-0.00118566086491706
"gamma",-0.000157050143586313,-8.27875776445385e-05,0.000671097291046553,6.52990468436174e-05,-0.000394364770458518,0.000909528869849444
"delta",-9.54943684175442e-05,-0.00017088102459498,6.52990468436174e-05,0.000262477076186777,0.00282842169769264,0.000727016210333068
"lambda",0.00452784024140665,-0.00583724452227745,-0.000394364770458518,0.00282842169769264,0.216965456352724,-0.0244181614369442
"luce",-0.00273729618683754,-0.00118566086491706,0.000909528869849444,0.000727016210333068,-0.0244181614369442,0.0172139960640281
"alpha",0.00375330111380981,0.000547998143141066,-0.000260714758424392,-0.000190296641681629,0.0333851042938906,-0.0122047153120131
"beta",0.000547998143141066,0.000823549427767686,-3.94529236861329e-05,-0.000279132564678293,-0.00477590817323687,-0.00173599414382711
"gamma",-0.000260714758424392,-3.94529236861329e-05,0.000120252139876125,4.1697689804908e-05,-0.00197184386306677,0.000762289122605704
"delta",-0.000190296641681629,-0.000279132564678293,4.1697689804908e-05,0.0022729556274927,0.00329733419206594,0.000567445613006729
"lambda",0.0333851042938906,-0.00477590817323687,-0.00197184386306677,0.00329733419206594,0.534879917577956,-0.124150316931635
"luce",-0.0122047153120131,-0.00173599414382711,0.000762289122605704,0.000567445613006729,-0.124150316931635,0.0448127462933921
"alpha",0.00380621312870602,0.00120912456531317,-0.000155219974075655,-0.000654548999602525,0.014811296169638,-0.0134792516476697
"beta",0.00120912456531317,0.00428851274998789,-0.000223797959811822,-0.00262138382695987,-0.0466503718624345,-0.00467951022887772
"gamma",-0.000155219974075655,-0.000223797959811822,0.000775563914738455,0.00015837955756254,-0.00145563588577147,0.00178976049624563
"delta",-0.000654548999602525,-0.00262138382695987,0.00015837955756254,0.00189595212293065,0.0261179922424603,0.00258270014297213
"lambda",0.014811296169638,-0.0466503718624345,-0.00145563588577147,0.0261179922424603,1.04162243964061,-0.069108734020565
"luce",-0.0134792516476697,-0.00467951022887772,0.00178976049624563,0.00258270014297213,-0.069108734020565,0.0576507747382236
"alpha",0.00184137803349531,0.00120693702694586,-0.000157885267415798,-1.01289030661783e-07,0.00472696628533419,-0.00752285168403198
"beta",0.00120693702694586,0.0310426542352618,-0.000156613892955629,-0.00630956644162603,-0.092208903551498,-0.00514274571209412
"gamma",-0.000157885267415798,-0.000156613892955629,0.000359401806257392,-6.26359257376467e-06,-7.8759981028569e-05,0.00111476728176234
"delta",-1.01289030661783e-07,-0.00630956644162603,-6.26359257376467e-06,0.00196308655781926,-0.000132499133660963,-0.000131730137409638
"lambda",0.00472696628533419,-0.092208903551498,-7.8759981028569e-05,-0.000132499133660963,1.2089408130862,-0.0220975974509129
"luce",-0.00752285168403198,-0.00514274571209412,0.00111476728176234,-0.000131730137409638,-0.0220975974509129,0.036103119780913
"alpha",0.00154142034562446,0.000950632199695834,-0.000293264299841777,-0.000296826301286908,0.00561434439251682,-0.00684222491610967
"beta",0.000950632199695834,0.0084853197208363,-0.000187308615534955,-0.00249311638858928,-0.0749389418114384,-0.00488731179273432
"gamma",-0.000293264299841777,-0.000187308615534955,0.000280540618477883,6.18772002032952e-05,-0.00157558218895884,0.00168770179771919
"delta",-0.000296826301286908,-0.00249311638858928,6.18772002032952e-05,0.000750849834646327,0.0218273185597804,0.00153457846306276
"lambda",0.00561434439251682,-0.0749389418114384,-0.00157558218895884,0.0218273185597804,1.00656179629931,-0.0269270232321171
"luce",-0.00684222491610967,-0.00488731179273432,0.00168770179771919,0.00153457846306276,-0.0269270232321171,0.0352487902711284
"alpha",0.000654300376560903,0.000220600339950726,-0.000135081323218892,-0.000108740079896566,0.00288185607643607,-0.00156605150246275
"beta",0.000220600339950726,0.00180043761516752,-4.79179716190768e-05,-0.000607090600367475,-0.00931370656944933,-0.000621073358988442
"gamma",-0.000135081323218892,-4.79179716190768e-05,7.60683337999504e-05,3.47550481373176e-05,-0.000678645031288467,0.00045212956381644
"delta",-0.000108740079896566,-0.000607090600367475,3.47550481373176e-05,0.00153108392134933,0.010171006581046,0.000991316530112172
"lambda",0.00288185607643607,-0.00931370656944933,-0.000678645031288467,0.010171006581046,0.31504789369118,-0.00783624579098774
"luce",-0.00156605150246275,-0.000621073358988442,0.00045212956381644,0.000991316530112172,-0.00783624579098774,0.0134708681729038
"alpha",0.00505860658715271,0.0018062885257633,-0.000866946128380687,0.000309539475916383,0.00850522738625759,-0.0157195084525924
"beta",0.0018062885257633,0.0367993480187941,-0.00034390401319317,-0.00548714525789154,-0.0808041358506654,-0.00591912088615727
"gamma",-0.000866946128380687,-0.00034390401319317,0.00023180866433936,-4.55527642852682e-05,-0.00140573023342709,0.00283495359109305
"delta",0.000309539475916383,-0.00548714525789154,-4.55527642852682e-05,0.00122954951354146,-0.00276678022895539,-0.0010045812094182
"lambda",0.00850522738625759,-0.0808041358506654,-0.00140573023342709,-0.00276678022895539,1.27335762438203,-0.0262671981640244
"luce",-0.0157195084525924,-0.00591912088615727,0.00283495359109305,-0.0010045812094182,-0.0262671981640244,0.0527444603696308
"alpha",0.00489940218443205,0.000601717240238248,-0.000699321246859658,-0.000244500553474864,0.0377771242469559,-0.0145759200600163
"beta",0.000601717240238248,0.00103200971595893,-6.60860862745407e-05,-0.000482192819677885,-0.0093901125039116,-0.00211980330754663
"gamma",-0.000699321246859658,-6.60860862745407e-05,0.000199860670299768,2.93255654881784e-05,-0.00500381893984027,0.00208044604197653
"delta",-0.000244500553474864,-0.000482192819677885,2.93255654881784e-05,0.000463861561388496,0.00424690275414523,0.000886701818156053
"lambda",0.0377771242469559,-0.0093901125039116,-0.00500381893984027,0.00424690275414523,0.604659588914461,-0.125586397525749
"luce",-0.0145759200600163,-0.00211980330754663,0.00208044604197653,0.000886701818156053,-0.125586397525749,0.0519939353524547
"alpha",0.00126576867402449,6.15410077811113e-05,-0.00046210268345636,-9.87180588838279e-05,0.0150659799531954,-0.00497995472706199
"beta",6.15410077811113e-05,0.00039313537360268,-2.34406416034117e-05,-0.000375590288519365,-0.00464334076665741,-0.000535566678384152
"gamma",-0.00046210268345636,-2.34406416034117e-05,0.000318096963211702,3.24938805776515e-05,-0.00476894350133865,0.0016153053144745
"delta",-9.87180588838279e-05,-0.000375590288519365,3.24938805776515e-05,0.000740495672774164,0.00445342538354951,0.000741938202299022
"lambda",0.0150659799531954,-0.00464334076665741,-0.00476894350133865,0.00445342538354951,0.292007927464426,-0.0598094880648555
"luce",-0.00497995472706199,-0.000535566678384152,0.0016153053144745,0.000741938202299022,-0.0598094880648555,0.0253230159955824
"alpha",0.00126819836899376,4.66542332977128e-05,-0.000528436044104113,-1.74273939180936e-05,0.0108326176613161,-0.00478095710099145
"beta",4.66542332977128e-05,0.00208187165385065,-9.88242796177376e-05,-0.000672724695975191,-0.0161780132464255,-0.000567281147464483
"gamma",-0.000528436044104113,-9.88242796177376e-05,0.00154863645616456,2.80743962666484e-05,-0.00302048424224654,0.00191308265977492
"delta",-1.74273939180936e-05,-0.000672724695975191,2.80743962666484e-05,0.000255831602332505,0.00507568940227909,0.000192224644334511
"lambda",0.0108326176613161,-0.0161780132464255,-0.00302048424224654,0.00507568940227909,0.244575441873161,-0.0389470245330037
"luce",-0.00478095710099145,-0.000567281147464483,0.00191308265977492,0.000192224644334511,-0.0389470245330037,0.0215923503908943
"alpha",0.00362846794724438,-3.87457183310628e-05,-0.000733848137472683,7.22525207078996e-06,0.0284289242676908,-0.0130477418130181
"beta",-3.87457183310628e-05,0.00146249759520971,2.20166616331118e-05,-0.000366036468439452,-0.0127147081294422,0.000235273263547623
"gamma",-0.000733848137472683,2.20166616331118e-05,0.00210199941800499,3.77299256429858e-05,-0.00547311545169326,0.00258490337485294
"delta",7.22525207078996e-06,-0.000366036468439452,3.77299256429858e-05,0.000402275455823364,0.00361257056539418,-2.07265096757212e-05
