"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.0294086790081848,-0.0243404828913454,-0.00457494466506312,-0.00689848095425082,0.792502730423191,-0.048165810295752
"luce",-0.00516869657181815,-0.00394918462237903,-0.0059076686251082,-0.00230612645368146,-0.048165810295752,0.0535701678491277
"alpha",0.00428755039800201,-0.00317175936271881,-0.0012413037569371,0.00371339034281157,-0.00174663438402472,-0.0102248715547809
"beta",-0.00317175936271881,0.0684537127600904,0.00201898388884287,-0.0244519338561763,0.0168482869971934,0.00616095946131883
"gamma",-0.0012413037569371,0.00201898388884287,0.00679734784456416,-0.0024208896077845,-0.00269434871875002,-0.00435017679900346
"delta",0.00371339034281157,-0.0244519338561763,-0.0024208896077845,0.0444366243579457,-0.0631015835747235,-0.00709599703718974
"lambda",-0.00174663438402472,0.0168482869971934,-0.00269434871875002,-0.0631015835747235,1.35979516953548,0.00541806248513491
"luce",-0.0102248715547809,0.00616095946131883,-0.00435017679900346,-0.00709599703718974,0.00541806248513491,0.0531510161939747
"alpha",0.0625886603629514,-0.000786786842051567,-0.032568162127554,0.000291204057339618,0.00298620877501327,-0.000356769276441014
"beta",-0.000786786842051567,0.00154102738155065,0.0040628031202019,0.000246152408853972,-0.0124812479714653,-0.00126147511790091
"gamma",-0.032568162127554,0.0040628031202019,0.10349179959153,-0.00123762419997686,-0.00774555986097881,-0.0144469620530402
"delta",0.000291204057339618,0.000246152408853972,-0.00123762419997686,0.00170017051684536,-0.00603792464977562,-0.000531218922159811
"lambda",0.00298620877501327,-0.0124812479714653,-0.00774555986097881,-0.00603792464977562,0.997163435328631,-0.152131067803396
"luce",-0.000356769276441014,-0.00126147511790091,-0.0144469620530402,-0.000531218922159811,-0.152131067803396,0.0741166012399571
"alpha",0.0548468349411187,0.000139062060964847,-0.0256741274718449,0.00134327417869725,0.0134889467288919,-0.00639665130328667
"beta",0.000139062060964847,0.00367546698399507,0.00251589762105948,0.00173615416012741,-0.0261464333663963,-0.00164043152833391
"gamma",-0.0256741274718449,0.00251589762105948,0.0614059696006923,-0.000737750253258879,-0.0153148297255538,-0.0032221327667608
"delta",0.00134327417869725,0.00173615416012741,-0.000737750253258879,0.00332548562352045,-0.0138748684710331,-0.0011342477978734
"lambda",0.0134889467288919,-0.0261464333663963,-0.0153148297255538,-0.0138748684710331,0.957004249744068,-0.150152523028577
"luce",-0.00639665130328667,-0.00164043152833391,-0.0032221327667608,-0.0011342477978734,-0.150152523028577,0.0757763900687946
"alpha",0.035926281810728,-0.00677817226118211,-0.0239980287604684,0.0142786527031563,-0.00215569890516184,-0.0100185193801164
"beta",-0.00677817226118211,0.0676367221262958,0.014500334720319,-0.0326568723598958,0.00246622820685848,0.00125687343325717
"gamma",-0.0239980287604684,0.014500334720319,0.0523103960374439,-0.0168610195512418,-0.000903137494529686,-0.00650413705667724
"delta",0.0142786527031563,-0.0326568723598958,-0.0168610195512418,0.050315949009218,-0.0626746002403333,-0.015769601072495
"lambda",-0.00215569890516184,0.00246622820685848,-0.000903137494529686,-0.0626746002403333,1.3518885314419,0.00310846026136518
"luce",-0.0100185193801164,0.00125687343325717,-0.00650413705667724,-0.015769601072495,0.00310846026136518,0.0870710573025749
"alpha",0.0578916710305329,0.00191868810092774,-0.0325854604678012,0.00112781718571066,0.0149538632400029,0.0027545727557159
"beta",0.00191868810092774,0.0150085250940647,0.0015529099189315,-0.000374363583580436,-0.0365741961410007,-0.00731131870553142
"gamma",-0.0325854604678012,0.0015529099189315,0.0757558079390417,-0.0039614899399714,-0.0219419214520785,-0.014151386712329
"delta",0.00112781718571066,-0.000374363583580436,-0.0039614899399714,0.0275581141701261,-0.0162884657622543,-0.00308090225557181
"lambda",0.0149538632400029,-0.0365741961410007,-0.0219419214520785,-0.0162884657622543,0.669718962619631,-0.0424633247753056
"luce",0.0027545727557159,-0.00731131870553142,-0.014151386712329,-0.00308090225557181,-0.0424633247753056,0.0520166258913266
"alpha",0.00349535976292091,0.00202266677088818,-0.00133862966057238,0.00232327092299023,0.0163742915698039,-0.0074566957262011
"beta",0.00202266677088818,0.00729584617073941,0.00113005766951538,0.0024142008530073,-0.0509141700667689,-0.00143160131664954
"gamma",-0.00133862966057238,0.00113005766951538,0.0108848399266229,-0.00159985387101959,-0.0159023931795867,1.08315300808175e-05
"delta",0.00232327092299023,0.0024142008530073,-0.00159985387101959,0.015467186378303,-0.0436793756657302,-0.00568192962084167
"lambda",0.0163742915698039,-0.0509141700667689,-0.0159023931795867,-0.0436793756657302,1.03387625227369,-0.0738233270592032
"luce",-0.0074566957262011,-0.00143160131664954,1.08315300808175e-05,-0.00568192962084167,-0.0738233270592032,0.050996759917744
"alpha",0.0147380105269622,0.000347507560053499,-0.00146242362032628,0.000834914733230819,0.00814151339525636,-0.00867296421426327
"beta",0.000347507560053499,0.00875656752176407,0.0075400672218825,-0.00146766494540984,-0.0190719209386345,-0.00319913772355586
"gamma",-0.00146242362032628,0.0075400672218825,0.048148259036872,-0.000115168992642223,0.014187269610049,-0.00813242333948493
"delta",0.000834914733230819,-0.00146766494540984,-0.000115168992642223,0.000738883992547527,-0.00670633096998613,-0.00251080634039676
"lambda",0.00814151339525636,-0.0190719209386345,0.014187269610049,-0.00670633096998613,0.902921549572415,-0.0276420150653064
"luce",-0.00867296421426327,-0.00319913772355586,-0.00813242333948493,-0.00251080634039676,-0.0276420150653064,0.0775610806261508
"alpha",0.0266491983819072,0.00141842363938984,-0.0205645154708688,0.00198281365546602,0.00669732022274916,-0.00294792888544183
"beta",0.00141842363938984,0.0025677734191561,0.00162382785695,0.000201877314694846,-0.0110994430052828,-0.00279733309871834
"gamma",-0.0205645154708688,0.00162382785695,0.0768041466368967,-0.00354525855384879,-0.0294113051808219,-0.00168525609307077
"delta",0.00198281365546602,0.000201877314694846,-0.00354525855384879,0.00861331253400719,-0.000391694623152649,-0.000892574034846031
"lambda",0.00669732022274916,-0.0110994430052828,-0.0294113051808219,-0.000391694623152649,0.317318165632051,-0.00983250096273298
"luce",-0.00294792888544183,-0.00279733309871834,-0.00168525609307077,-0.000892574034846031,-0.00983250096273298,0.0228899151841812
"alpha",0.00158995810935576,-4.22361077869425e-05,9.22531359241932e-05,0.000661227420299513,0.012472038616079,-0.00175707050302121
"beta",-4.22361077869425e-05,0.00308686623478202,0.000457855961210988,-0.000754849658336562,-0.0369411183153455,-0.001737052309253
"gamma",9.22531359241932e-05,0.000457855961210988,0.00270886305462997,-0.000110018738264817,-0.00114081733770045,-0.000927785023282842
"delta",0.000661227420299513,-0.000754849658336562,-0.000110018738264817,0.00173849205899097,-0.00475038369172102,0.000684976921924389
"lambda",0.012472038616079,-0.0369411183153455,-0.00114081733770045,-0.00475038369172102,0.864740472557314,-0.0113114764329101
"luce",-0.00175707050302121,-0.001737052309253,-0.000927785023282842,0.000684976921924389,-0.0113114764329101,0.0563889425755853
"alpha",0.0233117845974421,0.00456844833140182,-0.010339622848726,0.00508801693592007,0.0109605001333303,-0.011973929638099
"beta",0.00456844833140182,0.00940414616485193,0.00512812392654073,0.00210506803860957,-0.0462624502917559,-0.00963558711743418
"gamma",-0.010339622848726,0.00512812392654073,0.0524219531145733,-0.00301848213485248,-0.0419395393384843,-0.00670908535516501
"delta",0.00508801693592007,0.00210506803860957,-0.00301848213485248,0.0222992234907787,-0.0247424852983672,-0.00955055582396306
"lambda",0.0109605001333303,-0.0462624502917559,-0.0419395393384843,-0.0247424852983672,1.00829319700989,-0.0765433775295931
"luce",-0.011973929638099,-0.00963558711743418,-0.00670908535516501,-0.00955055582396306,-0.0765433775295931,0.06774898228952
"alpha",0.0165871349012207,0.00108410181076992,-0.0100721775667038,0.000531989344665162,0.0440000621182826,-0.00199383436359085
"beta",0.00108410181076992,0.00246404234612194,0.00165015833913594,0.000196935227427904,-0.0121825218364021,-0.00187410811244107
"gamma",-0.0100721775667038,0.00165015833913594,0.0407412628195654,0.000718921642283419,0.0059504023291768,-0.00416489255037258
"delta",0.000531989344665162,0.000196935227427904,0.000718921642283419,0.000315471856685635,-0.00118055137491277,-0.000666330560258941
"lambda",0.0440000621182826,-0.0121825218364021,0.0059504023291768,-0.00118055137491277,0.920510605140281,-0.0632187821182141
"luce",-0.00199383436359085,-0.00187410811244107,-0.00416489255037258,-0.000666330560258941,-0.0632187821182141,0.0694667526769733
"alpha",0.0574267059836183,-0.000594959869406228,-0.0333490828452977,0.000108358458747609,0.00500884424708731,0.00259516998444378
"beta",-0.000594959869406228,0.00250311431776904,0.00249767453756707,0.000696873156403126,-0.00995597427436305,-0.00157787642610786
"gamma",-0.0333490828452977,0.00249767453756707,0.0837937118131725,0.000309213033820703,-0.00180951278231359,-0.00743891700927302
"delta",0.000108358458747609,0.000696873156403126,0.000309213033820703,0.00129964703704934,-0.00582094242845396,-0.0018046849784226
"lambda",0.00500884424708731,-0.00995597427436305,-0.00180951278231359,-0.00582094242845396,0.940640781400372,-0.110657494529725
"luce",0.00259516998444378,-0.00157787642610786,-0.00743891700927302,-0.0018046849784226,-0.110657494529725,0.07765348123007
"alpha",0.0444118470858943,-0.00446336627454404,-0.0313563892255855,0.00751130202992448,0.0099781190491952,-0.00418815154032828
"beta",-0.00446336627454404,0.0394252279760047,0.0100528015449488,-0.016983910417437,-0.0297114704380315,0.000204786232554616
"gamma",-0.0313563892255855,0.0100528015449488,0.0704717016447909,-0.0133646113822426,-0.0090789017710061,-0.00402905536694971
"delta",0.00751130202992448,-0.016983910417437,-0.0133646113822426,0.0261605869716408,-0.0276223938186762,-0.00984706209103648
"lambda",0.0099781190491952,-0.0297114704380315,-0.0090789017710061,-0.0276223938186762,1.23421856911866,-0.0422277418529658
"luce",-0.00418815154032828,0.000204786232554616,-0.00402905536694971,-0.00984706209103648,-0.0422277418529658,0.0812003055449976
"alpha",0.0666467158281427,-0.000398058420681922,-0.0276023985675401,0.000320461262078068,0.00173068842448864,0.0029817691464949
"beta",-0.000398058420681922,0.0683213894468612,0.00590792482376537,-0.009154271573189,-0.0057260026115371,-0.0038008449194706
"gamma",-0.0276023985675401,0.00590792482376537,0.0535762838745529,0.000347672080744118,0.00247529752669323,-0.0138278851387401
"delta",0.000320461262078068,-0.009154271573189,0.000347672080744118,0.00547130109646723,-0.0125533802705541,-0.00198771589870316
"lambda",0.00173068842448864,-0.0057260026115371,0.00247529752669323,-0.0125533802705541,1.33949873609409,0.0182756850129091
"luce",0.0029817691464949,-0.0038008449194706,-0.0138278851387401,-0.00198771589870316,0.0182756850129091,0.0819856487739831
"alpha",0.0370619664115354,0.000742128158850153,-0.0147338336510913,0.000879275036628349,0.00426767346904535,-0.00304634227526084
"beta",0.000742128158850153,0.00230292269329152,0.00303842150995442,0.000855727703285452,-0.01612701819679,-0.00248346332339998
"gamma",-0.0147338336510913,0.00303842150995442,0.0675328302583582,-0.00236465346474609,-0.0107500739806374,-0.00433406569689024
"delta",0.000879275036628349,0.000855727703285452,-0.00236465346474609,0.00175545040777655,-0.00233492885504519,-0.00113918857725094
"lambda",0.00426767346904535,-0.01612701819679,-0.0107500739806374,-0.00233492885504519,0.69518529285028,-0.0276728572424449
"luce",-0.00304634227526084,-0.00248346332339998,-0.00433406569689024,-0.00113918857725094,-0.0276728572424449,0.0497681719500971
"alpha",0.00862284864401045,-0.00638024618299882,-0.00469404465652574,0.011482087809653,-0.00209479498729527,-0.0148366070598669
"beta",-0.00638024618299882,0.069680898992224,0.00471212669532685,-0.0347682669680956,0.0193820572839956,0.00690312225145478
"gamma",-0.00469404465652574,0.00471212669532685,0.00622042760315005,-0.00649272530697422,0.00141003535945709,-0.000809329776204167
"delta",0.011482087809653,-0.0347682669680956,-0.00649272530697422,0.0618193998338414,-0.0672243595030644,-0.0168802846091395
"lambda",-0.00209479498729527,0.0193820572839956,0.00141003535945709,-0.0672243595030644,1.31340536183255,0.0094112303730806
"luce",-0.0148366070598669,0.00690312225145478,-0.000809329776204167,-0.0168802846091395,0.0094112303730806,0.0788375945630831
"alpha",0.00237388893803742,-0.00118868201020813,-2.82460396629114e-05,0.00167363459544061,-0.000216381443493681,-0.00666207170161525
"beta",-0.00118868201020813,0.063463414477372,-0.000353844503527712,-0.0170150297284856,1.85306359140605e-05,0.00773231107320109
"gamma",-2.82460396629114e-05,-0.000353844503527712,0.00216471909741013,-0.000940534164555922,-0.000692385241226925,-0.00417987657186079
"delta",0.00167363459544061,-0.0170150297284856,-0.000940534164555922,0.0287841761198701,-0.0526813287943691,-0.00422252740645539
"lambda",-0.000216381443493681,1.85306359140605e-05,-0.000692385241226925,-0.0526813287943691,1.415503093728,0.0073463398969831
"luce",-0.00666207170161525,0.00773231107320109,-0.00417987657186079,-0.00422252740645539,0.0073463398969831,0.062232740555505
"alpha",0.0216116590084088,-0.00652232448115598,-0.0156806738699826,0.0163945959514502,-0.00411081510618556,-0.0134813970488032
"beta",-0.00652232448115598,0.0513524141200539,0.0106693303687522,-0.031212365702406,0.00321891739375858,0.00555506006139173
"gamma",-0.0156806738699826,0.0106693303687522,0.0370482108376321,-0.0180878861460306,-0.00038455398418389,-0.00157448845230052
"delta",0.0163945959514502,-0.031212365702406,-0.0180878861460306,0.063808133954516,-0.060709664092024,-0.0231300816972048
"lambda",-0.00411081510618556,0.00321891739375858,-0.00038455398418389,-0.060709664092024,1.24540307597558,-0.0134837356478416
"luce",-0.0134813970488032,0.00555506006139173,-0.00157448845230052,-0.0231300816972048,-0.0134837356478416,0.0799183483038457
"alpha",0.0541045128019289,-0.00277148642452415,-0.0327955028740962,0.00108555685735878,0.0266780442512653,-0.00264147667758584
"beta",-0.00277148642452415,0.00760524892602492,0.00640787731449596,-0.00045491755264386,-0.0474432457670609,-0.00643026380287892
"gamma",-0.0327955028740962,0.00640787731449596,0.0782500867317742,-0.00152675894669083,-0.0203934503748113,-0.00554987500440073
"delta",0.00108555685735878,-0.00045491755264386,-0.00152675894669083,0.00205352972614207,-0.00795648847959185,-0.00234752812533542
"lambda",0.0266780442512653,-0.0474432457670609,-0.0203934503748113,-0.00795648847959185,0.817366959981356,-0.0586245523444303
"luce",-0.00264147667758584,-0.00643026380287892,-0.00554987500440073,-0.00234752812533542,-0.0586245523444303,0.0639646629669455
"alpha",0.01965179371743,0.00372633311628841,-0.00416934876370503,0.00156233402076758,0.00410245604127159,-0.00692798438197281
"beta",0.00372633311628841,0.00429274205058301,0.00394350092945353,0.000529728402210633,-0.0218001335791275,-0.00474685452897819
"gamma",-0.00416934876370503,0.00394350092945353,0.0524741329405701,-0.00176584971597251,-0.0382803085094933,-0.00564145190178139
"delta",0.00156233402076758,0.000529728402210633,-0.00176584971597251,0.00942480890605802,-0.00846348327918066,-0.00177644211670766
"lambda",0.00410245604127159,-0.0218001335791275,-0.0382803085094933,-0.00846348327918066,0.580085211485762,-0.033380667866953
"luce",-0.00692798438197281,-0.00474685452897819,-0.00564145190178139,-0.00177644211670766,-0.033380667866953,0.0395988612504845
"alpha",0.0650277593098369,-0.000867158152959578,-0.0374776495973133,0.00106980607735825,0.0143851060012917,-0.0025851460055367
"beta",-0.000867158152959578,0.00367510443102707,0.00341951457178739,0.000471271327153582,-0.033391534596123,-0.00581018197307319
