"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.00386077862493775,-0.0497121339133267,-0.00564729156561347,-0.010570086892865,1.13811384595278,-0.0473338805421795
"luce",-0.00885628577269793,-0.000418006508691182,0.000629258726759108,-0.0037668887015015,-0.0473338805421795,0.0609538949661402
"alpha",0.0243145364348651,-0.00103892720307791,-0.0133593224356919,0.000666940371080961,0.0206326897588425,-0.00276841914105062
"beta",-0.00103892720307791,0.00143097131865194,0.00184531230110655,-0.000161517227246841,-0.0111485502579008,-0.00272302408881466
"gamma",-0.0133593224356919,0.00184531230110655,0.0154378453774558,-0.000610410345727425,-0.00638263081159443,-0.0046741271604813
"delta",0.000666940371080961,-0.000161517227246841,-0.000610410345727425,0.000587909067497397,0.000617464406537064,-0.00024204960319521
"lambda",0.0206326897588425,-0.0111485502579008,-0.00638263081159443,0.000617464406537064,0.528504875825362,-0.0876438371893785
"luce",-0.00276841914105062,-0.00272302408881466,-0.0046741271604813,-0.00024204960319521,-0.0876438371893785,0.0444244621551274
"alpha",0.00138358298073669,3.90482178626401e-05,-0.000548747055928045,3.47450713100716e-06,0.00922937927311428,-0.00383131566538895
"beta",3.90482178626401e-05,0.000661555766505327,5.54657172701119e-05,0.000207657315933852,-0.0072250776607226,-0.000373798130845943
"gamma",-0.000548747055928045,5.54657172701119e-05,0.00141294709701871,5.44087560736611e-05,0.000540814566423615,0.000790509019158412
"delta",3.47450713100716e-06,0.000207657315933852,5.44087560736611e-05,0.000609279030602744,0.00231954761503925,5.67134215159276e-05
"lambda",0.00922937927311428,-0.0072250776607226,0.000540814566423615,0.00231954761503925,0.525096060336793,-0.0367334202978452
"luce",-0.00383131566538895,-0.000373798130845943,0.000790509019158412,5.67134215159276e-05,-0.0367334202978452,0.0306729765359514
"alpha",0.00693686710630735,-0.00138640411231742,-0.00307815042651414,0.0019766283683018,0.0135251399571865,-0.0145917901280017
"beta",-0.00138640411231742,0.01416493177264,0.00191840395854629,-0.00381301668189002,-0.0469696265768467,-0.00147526317403486
"gamma",-0.00307815042651414,0.00191840395854629,0.00349144328679009,-0.000792506993858599,-0.00411342786297914,0.000351250752743445
"delta",0.0019766283683018,-0.00381301668189002,-0.000792506993858599,0.00320856369018545,-0.0118869843821999,-0.00524950891855143
"lambda",0.0135251399571865,-0.0469696265768467,-0.00411342786297914,-0.0118869843821999,1.10894938076174,-0.0480460758051576
"luce",-0.0145917901280017,-0.00147526317403486,0.000351250752743445,-0.00524950891855143,-0.0480460758051576,0.0698647098369679
"alpha",0.00417915773608133,-0.000469126998503013,-0.00232822483049175,0.000343805408929954,0.0294123370786369,-0.00800462338621213
"beta",-0.000469126998503013,0.0013485473210417,0.000561724999701549,0.000141677638052955,-0.0189212702727063,-0.000321701062193026
"gamma",-0.00232822483049175,0.000561724999701549,0.00277582651365199,-0.000254085736635041,-0.00795762049993646,0.000468694004224189
"delta",0.000343805408929954,0.000141677638052955,-0.000254085736635041,0.00149472150408143,-0.00393770823315054,-0.000714219734515583
"lambda",0.0294123370786369,-0.0189212702727063,-0.00795762049993646,-0.00393770823315054,0.684793935119431,-0.111080579428194
"luce",-0.00800462338621213,-0.000321701062193026,0.000468694004224189,-0.000714219734515583,-0.111080579428194,0.044614500823613
"alpha",0.00145803750931743,-0.000119919023366168,-0.000190134776250439,0.000264019881606019,0.0239174237172225,-0.00497467402322729
"beta",-0.000119919023366168,0.000863259905229558,0.000238329360234283,0.000168018831764869,-0.0161432288099027,0.000694724348771707
"gamma",-0.000190134776250439,0.000238329360234283,0.00159352143496842,-0.000391560158310604,-0.00341102182343375,0.000293900408111046
"delta",0.000264019881606019,0.000168018831764869,-0.000391560158310604,0.00153060217252102,-0.00103460285108239,-0.000780607938848554
"lambda",0.0239174237172225,-0.0161432288099027,-0.00341102182343375,-0.00103460285108239,0.688041527427473,-0.0926094100359352
"luce",-0.00497467402322729,0.000694724348771707,0.000293900408111046,-0.000780607938848554,-0.0926094100359352,0.0259573844646271
"alpha",0.000954983969847959,-0.000424689289570831,-9.9084416097643e-05,0.000232384209278094,0.0165739056821532,-0.00215698112282765
"beta",-0.000424689289570831,0.00272024394068911,0.000405537918288179,-0.000414897218465771,-0.0375838948565714,0.000857258690553942
"gamma",-9.9084416097643e-05,0.000405537918288179,0.00210335731465224,-0.000189663913710965,-0.0052533942958673,1.82092132285103e-05
"delta",0.000232384209278094,-0.000414897218465771,-0.000189663913710965,0.000810193506174611,0.00346595252715531,-0.000349903783651476
"lambda",0.0165739056821532,-0.0375838948565714,-0.0052533942958673,0.00346595252715531,0.740829331602843,-0.0382850427466936
"luce",-0.00215698112282765,0.000857258690553942,1.82092132285103e-05,-0.000349903783651476,-0.0382850427466936,0.00793285195468571
"alpha",0.0119710378859669,0.000780404670848975,-0.00666443283257493,0.00111461538329587,0.0300409498938918,-0.011416327002786
"beta",0.000780404670848975,0.00510681403281146,0.000961415342705949,0.000577353625202048,-0.0339521676756643,-0.00275300460711238
"gamma",-0.00666443283257493,0.000961415342705949,0.0401257125790935,-0.0021311239050019,-0.0324448635454979,-7.5823045337593e-05
"delta",0.00111461538329587,0.000577353625202048,-0.0021311239050019,0.0142514929262863,-0.0161827521147844,-0.0031174109338045
"lambda",0.0300409498938918,-0.0339521676756643,-0.0324448635454979,-0.0161827521147844,1.06951731166619,-0.167616764231729
"luce",-0.011416327002786,-0.00275300460711238,-7.5823045337593e-05,-0.0031174109338045,-0.167616764231729,0.0736879714541502
"alpha",0.00290861700134342,-0.000110125843858732,-0.000729078060061936,0.000395976965954651,0.0311622750224942,-0.0108830522995481
"beta",-0.000110125843858732,0.00075321037114242,0.000460310150544517,0.000267731876735559,-0.0104798864695966,0.000288352497788353
"gamma",-0.000729078060061936,0.000460310150544517,0.00492522906198222,-0.000118996875443883,-0.00649304659133879,0.00130949050784433
"delta",0.000395976965954651,0.000267731876735559,-0.000118996875443883,0.00100361527319403,-0.00133990280920839,-0.00183237820091097
"lambda",0.0311622750224942,-0.0104798864695966,-0.00649304659133879,-0.00133990280920839,0.809842833357128,-0.14399698555904
"luce",-0.0108830522995481,0.000288352497788353,0.00130949050784433,-0.00183237820091097,-0.14399698555904,0.0572460377945484
"alpha",0.00149285473363148,0.000107465749137025,-0.000137912783737878,0.000358210185939298,0.0123496379420897,-0.00576707425376498
"beta",0.000107465749137025,0.00230982264735683,0.000276219662686481,-3.79815572088643e-05,-0.0164722346729766,-0.000854882687270564
"gamma",-0.000137912783737878,0.000276219662686481,0.00319774943686706,-0.000644336153521113,-0.00185559318052923,-0.000277673197366242
"delta",0.000358210185939298,-3.79815572088643e-05,-0.000644336153521113,0.00401376818012344,-0.000668923349492701,-0.00144718071284104
"lambda",0.0123496379420897,-0.0164722346729766,-0.00185559318052923,-0.000668923349492701,0.263730478359339,-0.0483223334835053
"luce",-0.00576707425376498,-0.000854882687270564,-0.000277673197366242,-0.00144718071284104,-0.0483223334835053,0.0294049294617372
"alpha",0.00376458649918673,-0.000260228051271146,-0.00125671794184532,0.000423912404530108,0.0396041729504795,-0.0094476907973003
"beta",-0.000260228051271146,0.00156307262919724,0.00059182050768778,0.000183848210251262,-0.0201708081657318,-0.000404348907878245
"gamma",-0.00125671794184532,0.00059182050768778,0.00190972391677084,-5.82734481056831e-05,-0.00686511517005295,-0.000102474782619501
"delta",0.000423912404530108,0.000183848210251262,-5.82734481056831e-05,0.00270787933584286,-0.00452115134626726,-0.00124903068468647
"lambda",0.0396041729504795,-0.0201708081657318,-0.00686511517005295,-0.00452115134626726,0.847287437390571,-0.127034079825314
"luce",-0.0094476907973003,-0.000404348907878245,-0.000102474782619501,-0.00124903068468647,-0.127034079825314,0.039728461613611
"alpha",0.00250391209976664,0.000289729795365416,-0.000406824464995684,0.00054797956163023,0.0145868968967481,-0.00861469145493427
"beta",0.000289729795365416,0.00254339152543059,0.000663316290796232,-0.000198632272603024,-0.0162370104191994,-0.00169954096166034
"gamma",-0.000406824464995684,0.000663316290796232,0.00230551188111596,-4.45724898564331e-05,-0.00390680986246542,-5.79784757795688e-05
"delta",0.00054797956163023,-0.000198632272603024,-4.45724898564331e-05,0.00114671609150453,0.00103130148807458,-0.00166795642358171
"lambda",0.0145868968967481,-0.0162370104191994,-0.00390680986246542,0.00103130148807458,0.278428984033192,-0.0544683343371745
"luce",-0.00861469145493427,-0.00169954096166034,-5.79784757795688e-05,-0.00166795642358171,-0.0544683343371745,0.0383510100392743
"alpha",0.00757719156335634,0.000452594894082688,0.000179069456299778,-5.69024934266747e-05,0.00886563098507899,-0.00527523799784012
"beta",0.000452594894082688,0.00121022017563098,0.00162557789729112,-0.000217147055506471,-0.0107945077559763,-0.00224369665936451
"gamma",0.000179069456299778,0.00162557789729112,0.043575604783214,-0.000590336852808081,-0.0122751807353802,-0.0028886693501778
"delta",-5.69024934266747e-05,-0.000217147055506471,-0.000590336852808081,0.000365287065110763,0.00187470483547003,0.000153045675932134
"lambda",0.00886563098507899,-0.0107945077559763,-0.0122751807353802,0.00187470483547003,0.603922875013047,-0.110207830300251
"luce",-0.00527523799784012,-0.00224369665936451,-0.0028886693501778,0.000153045675932134,-0.110207830300251,0.0527937865025509
"alpha",0.00763137931437448,0.00257211306661598,0.00218314085928154,-9.35581289282548e-05,0.000192377179755878,-0.00885450521055262
"beta",0.00257211306661598,0.041306400708332,0.00454277074118427,-0.00946039764565355,-0.0513677014427381,0.00366799027255563
"gamma",0.00218314085928154,0.00454277074118427,0.0193964244474368,-0.00161351459905588,-0.0113581995722633,0.0043583686291131
"delta",-9.35581289282548e-05,-0.00946039764565355,-0.00161351459905588,0.00393332305687858,-0.0100665627622847,-0.00532991444605998
"lambda",0.000192377179755878,-0.0513677014427381,-0.0113581995722633,-0.0100665627622847,1.28545778374373,-0.0371832798972043
"luce",-0.00885450521055262,0.00366799027255563,0.0043583686291131,-0.00532991444605998,-0.0371832798972043,0.0746996883606907
"alpha",0.0143642387516706,0.00138056610086383,-0.0116080777244923,0.0045928879852681,0.0346122169662638,-0.0134833215391376
"beta",0.00138056610086383,0.00696073763095716,0.00110604454853258,0.00126460004443588,-0.0255389976922128,-0.00476754942738244
"gamma",-0.0116080777244923,0.00110604454853258,0.032153487527312,-0.00815062159579614,-0.0272199581048857,-0.00287883857514192
"delta",0.0045928879852681,0.00126460004443588,-0.00815062159579614,0.0332691808588017,-0.000297273185472834,-0.00560684515870759
"lambda",0.0346122169662638,-0.0255389976922128,-0.0272199581048857,-0.000297273185472834,0.689137196239438,-0.0825937262031392
"luce",-0.0134833215391376,-0.00476754942738244,-0.00287883857514192,-0.00560684515870759,-0.0825937262031392,0.0551135205597198
"alpha",0.0023255159435099,-0.00192214717925228,-0.000446447322528895,0.00228806770474445,-0.00246114138380703,-0.00977701327191348
"beta",-0.00192214717925228,0.0766867627924337,0.000918302893878825,-0.0210327930240692,0.0292699428211384,0.0068370440441735
"gamma",-0.000446447322528895,0.000918302893878825,0.0014721364579928,-0.00072749364060467,0.00171570270120308,0.00127292243718764
"delta",0.00228806770474445,-0.0210327930240692,-0.00072749364060467,0.0246510565326075,-0.0470895548121683,-0.00982185750061228
"lambda",-0.00246114138380703,0.0292699428211384,0.00171570270120308,-0.0470895548121683,1.32097712831175,0.00826737206565974
"luce",-0.00977701327191348,0.0068370440441735,0.00127292243718764,-0.00982185750061228,0.00826737206565974,0.05229917346697
"alpha",0.0105514465837077,-0.00387649072316915,-0.00510813820788983,0.00817727182584542,-0.0104961114571761,-0.0158933183735229
"beta",-0.00387649072316915,0.0561223027617212,0.0047408828117335,-0.0242542733938776,0.0355854895554763,0.0152374557436114
"gamma",-0.00510813820788983,0.0047408828117335,0.0152114862828156,-0.00780864781088943,0.0134415024308284,0.00692436735753246
"delta",0.00817727182584542,-0.0242542733938776,-0.00780864781088943,0.0478821083770336,-0.111175222890106,-0.0319237770154487
"lambda",-0.0104961114571761,0.0355854895554763,0.0134415024308284,-0.111175222890106,1.30244673364717,0.0373508370546255
"luce",-0.0158933183735229,0.0152374557436114,0.00692436735753246,-0.0319237770154487,0.0373508370546255,0.088595514258584
"alpha",0.00939599017865232,0.000484488785457512,-0.000551262839808998,-6.61934643366671e-06,0.0219898392605569,-0.00915312043655799
"beta",0.000484488785457512,0.00140198755516091,0.00309624597204851,-7.80704544060487e-05,-0.0155041400201627,-0.000432322925593985
"gamma",-0.000551262839808998,0.00309624597204851,0.0739032050220615,-0.00106044736747573,-0.052863079058731,0.00537097867161004
"delta",-6.61934643366671e-06,-7.80704544060487e-05,-0.00106044736747573,0.000538776024519205,0.00132280087146951,-0.000538815293434987
"lambda",0.0219898392605569,-0.0155041400201627,-0.052863079058731,0.00132280087146951,0.937014909578415,-0.197048901214585
"luce",-0.00915312043655799,-0.000432322925593985,0.00537097867161004,-0.000538815293434987,-0.197048901214585,0.0689213015532671
"alpha",0.07088744171664,5.31549250386189e-05,-0.0194737319498452,0.000266487789701312,0.00988682368929103,-0.00371688649629301
"beta",5.31549250386189e-05,0.00121542770952329,0.00054976079899542,1.86274187210426e-05,-0.0112978102674366,-0.00204159139094802
"gamma",-0.0194737319498452,0.00054976079899542,0.0202013889365028,-0.000294218477344013,0.0050056820029585,-0.00409101590300103
"delta",0.000266487789701312,1.86274187210426e-05,-0.000294218477344013,0.00073368695649645,-0.00220031301114338,-0.000394350153367071
"lambda",0.00988682368929103,-0.0112978102674366,0.0050056820029585,-0.00220031301114338,0.759521463859939,-0.153962461405037
"luce",-0.00371688649629301,-0.00204159139094802,-0.00409101590300103,-0.000394350153367071,-0.153962461405037,0.0632976303366239
"alpha",0.00525263521537892,-0.000760920375858068,0.000783564729052484,0.00175743355480306,-0.00159826615590933,-0.0119969025593367
"beta",-0.000760920375858068,0.0599880264118981,0.000456978175735766,-0.0164403079131872,-0.0123713421685322,0.00395521690567493
"gamma",0.000783564729052484,0.000456978175735766,0.0162872077816216,-0.000813774963371781,-0.00259738803177346,-0.00169330926188227
"delta",0.00175743355480306,-0.0164403079131872,-0.000813774963371781,0.0142814703857044,-0.0289789666813113,-0.00676614295680833
"lambda",-0.00159826615590933,-0.0123713421685322,-0.00259738803177346,-0.0289789666813113,1.27944056911773,-0.0013098635918594
"luce",-0.0119969025593367,0.00395521690567493,-0.00169330926188227,-0.00676614295680833,-0.0013098635918594,0.055060903244354
"alpha",0.000587335450536961,0.000137061481625375,-0.000187199048036047,0.000183980096853053,0.00395734728917022,-0.002349119796953
"beta",0.000137061481625375,0.00621580310501225,0.000121100112056115,-0.00235565599831384,-0.0419121222013058,-0.00340212845810782
"gamma",-0.000187199048036047,0.000121100112056115,0.000597503691423662,2.54231255615986e-05,-0.00152636083111633,0.000455661522386038
"delta",0.000183980096853053,-0.00235565599831384,2.54231255615986e-05,0.0132325754612835,0.0115698688980822,0.00103352425424427
"lambda",0.00395734728917022,-0.0419121222013058,-0.00152636083111633,0.0115698688980822,0.545600838190807,-0.0269374075388199
