"","alpha","beta","gamma","delta","lambda","luce"
"gamma",-0.000945871186328564,-0.00128531329845423,0.0231141215902632,0.000919400585743159,-0.000936254810852578,0.00273599057252782
"delta",4.65020130336218e-05,-0.00496723585913679,0.000919400585743159,0.00301840419316659,-0.00335061113610176,6.72419638079688e-05
"lambda",1.46832385773704e-06,-0.0544396477418422,-0.000936254810852578,-0.00335061113610176,1.26078583546826,-0.00440638765102997
"luce",-0.0185093522012332,-0.0092754666046369,0.00273599057252782,6.72419638079688e-05,-0.00440638765102997,0.0756512543955037
"alpha",0.00638296668370605,0.00484635609648054,-0.00210752339534529,-0.00138170694172838,0.0232622048702358,-0.00384659943325829
"beta",0.00484635609648054,0.0135545377964758,0.000925287182539138,-0.00380302622743887,-0.0685826663465171,-0.00331661808884567
"gamma",-0.00210752339534529,0.000925287182539138,0.0120712345490199,-0.000345932113177838,-0.0101871621151127,0.00288464926022561
"delta",-0.00138170694172838,-0.00380302622743887,-0.000345932113177838,0.00149307995376711,0.0161588312019298,0.000524864815507349
"lambda",0.0232622048702358,-0.0685826663465171,-0.0101871621151127,0.0161588312019298,1.01924887731252,-0.00785622103706076
"luce",-0.00384659943325829,-0.00331661808884567,0.00288464926022561,0.000524864815507349,-0.00785622103706076,0.0644505635824333
"alpha",0.00578248722786446,0.000354419136314507,-0.00404462610413549,0.000199776363167513,0.00302777982321011,-0.0028442328412933
"beta",0.000354419136314507,0.0681890460712378,0.000647237862528224,-0.00430711741419683,-0.0457566853609535,-0.00597179237997749
"gamma",-0.00404462610413549,0.000647237862528224,0.00613721598404783,-9.49274413640217e-05,-0.00303155236829299,-0.000907200856785116
"delta",0.000199776363167513,-0.00430711741419683,-9.49274413640217e-05,0.00275507031339219,-0.00319047429906549,-0.00112616861760188
"lambda",0.00302777982321011,-0.0457566853609535,-0.00303155236829299,-0.00319047429906549,1.29072800397865,-0.0157008793827014
"luce",-0.0028442328412933,-0.00597179237997749,-0.000907200856785116,-0.00112616861760188,-0.0157008793827014,0.0707700064333139
"alpha",0.00794945059474464,0.0016009358867901,-0.000258193846483277,0.000170431884797014,0.0170504468576372,-0.0122565729075353
"beta",0.0016009358867901,0.0103379715504642,-0.000309547085722441,2.65101628487875e-05,-0.0563895495066475,-0.0053795347954263
"gamma",-0.000258193846483277,-0.000309547085722441,0.00859606269592436,-7.21411913970243e-05,-0.0029362275392926,0.00299309530840594
"delta",0.000170431884797014,2.65101628487875e-05,-7.21411913970243e-05,0.00801839450488647,0.00358549010598786,0.000361030328878217
"lambda",0.0170504468576372,-0.0563895495066475,-0.0029362275392926,0.00358549010598786,1.01575716198107,-0.0869154856778603
"luce",-0.0122565729075353,-0.0053795347954263,0.00299309530840594,0.000361030328878217,-0.0869154856778603,0.0545476698759464
"alpha",0.00708930587024042,0.000358741119204177,-0.000196833938511941,0.000162855817638279,0.00228395852396153,-0.00523868736276018
"beta",0.000358741119204177,0.0681642216265001,-0.00105808513437196,-0.00535239732972535,-0.0530382440812031,-0.00542965207301739
"gamma",-0.000196833938511941,-0.00105808513437196,0.00446573983329284,0.000209867657193946,0.0037998094593055,0.0022906791474696
"delta",0.000162855817638279,-0.00535239732972535,0.000209867657193946,0.00367371929994144,-0.00749242746735311,-0.000550727738792173
"lambda",0.00228395852396153,-0.0530382440812031,0.0037998094593055,-0.00749242746735311,1.25279993736479,-0.0160103209770966
"luce",-0.00523868736276018,-0.00542965207301739,0.0022906791474696,-0.000550727738792173,-0.0160103209770966,0.0741562806944129
"alpha",0.00711016738382746,0.00206848613740726,-0.00141616705003304,-0.00155969658452894,0.0132729856444661,-0.00902385772528247
"beta",0.00206848613740726,0.00548157961758569,0.000211273366583083,-0.00355055771753745,-0.0143373920405267,-0.00271789463321361
"gamma",-0.00141616705003304,0.000211273366583083,0.015944840171124,-0.000302569287111926,0.00340439208138877,0.00417099562594195
"delta",-0.00155969658452894,-0.00355055771753745,-0.000302569287111926,0.00723246653685316,0.00753057800851401,0.00180594330127556
"lambda",0.0132729856444661,-0.0143373920405267,0.00340439208138877,0.00753057800851401,0.646139687741447,-0.0274851506467178
"luce",-0.00902385772528247,-0.00271789463321361,0.00417099562594195,0.00180594330127556,-0.0274851506467178,0.058334318995512
"alpha",0.00413691279337302,0.00145947166750312,-0.000262515295299897,-0.000793781564637472,0.00231792054057576,-0.00701059170413042
"beta",0.00145947166750312,0.0130206246201297,-0.000112768908234593,-0.00209381861023905,-0.0722157004511594,-0.0129959011235069
"gamma",-0.0002625153,-0.0001127689,0.02666557,0.0008019826,0.005697719,0.0004252621
"delta",-0.0007937816,-0.002093819,0.0008019826,0.004574098,0.02132916,0.003376438
"lambda",0.002317921,-0.0722157,0.005697719,0.02132916,1.082623,-0.0396458
"luce",-0.007010592,-0.0129959,0.0004252621,0.003376438,-0.0396458,0.06102002
"alpha",0.01666763,-0.0001148124,0.0007280155,0.0007960116,0.008804195,-0.02478801
"beta",-0.0001148124,0.003646837,1.454264e-05,-0.001902877,0.005787523,0.000708398
"gamma",0.0007280155,1.454264e-05,0.007857455,9.417783e-05,0.002078274,0.00175807
"delta",0.0007960116,-0.001902877,9.417783e-05,0.0017702,-0.01045724,-0.00227677
"lambda",0.008804195,0.005787523,0.002078274,-0.01045724,1.198374,-0.01950904
"luce",-0.02478801,0.000708398,0.00175807,-0.00227677,-0.01950904,0.08435853
"alpha",0.03899116,0.0009009263,-0.003854895,-0.0004373408,0.007652913,-0.01247584
"beta",0.0009009263,0.03199816,0.0003566446,-0.007399639,-0.06838963,-0.009400058
"gamma",-0.003854895,0.0003566446,0.004148255,-8.27444e-05,-0.001306522,-0.0002486892
"delta",-0.0004373408,-0.007399639,-8.27444e-05,0.002910237,0.02491173,0.003876437
"lambda",0.007652913,-0.06838963,-0.001306522,0.02491173,1.230873,-0.02148486
"luce",-0.01247584,-0.009400058,-0.0002486892,0.003876437,-0.02148486,0.078286
"alpha",0.007791038,0.003427251,5.272944e-05,-6.239743e-05,0.02557709,-0.01418111
"beta",0.003427251,0.008043185,-2.872759e-05,-0.001422394,-0.0428849,-0.006270116
"gamma",5.272944e-05,-2.872759e-05,0.00482835,-0.0003401777,0.0008543818,0.001054591
"delta",-6.239743e-05,-0.001422394,-0.0003401777,0.003923834,0.01077054,0.001593574
"lambda",0.02557709,-0.0428849,0.0008543818,0.01077054,0.7191173,-0.0618246
"luce",-0.01418111,-0.006270116,0.001054591,0.001593574,-0.0618246,0.06451138
"alpha",0.008107179,0.002491632,-0.002983844,9.706889e-05,0.02574728,-0.01316504
"beta",0.002491632,0.01071307,-0.0007438033,-0.002038691,-0.06987924,-0.009439144
"gamma",-0.002983844,-0.0007438033,0.002551586,-1.48019e-05,-0.006182405,0.004388486
"delta",9.706889e-05,-0.002038691,-1.48019e-05,0.009536921,0.0193703,0.004258442
"lambda",0.02574728,-0.06987924,-0.006182405,0.0193703,1.184146,-0.0544382
"luce",-0.01316504,-0.009439144,0.004388486,0.004258442,-0.0544382,0.07891043
"alpha",0.005219842,0.0007323016,-0.0005790564,0.0008461329,0.03511744,-0.00293499
"beta",0.0007323016,0.005380951,7.359007e-05,-0.002216604,-0.04801815,-0.001688974
"gamma",-0.0005790564,7.359007e-05,0.00736634,-0.0006364067,-0.0005327335,0.0005169011
"delta",0.0008461329,-0.002216604,-0.0006364067,0.007371122,0.03065928,0.001827269
"lambda",0.03511744,-0.04801815,-0.0005327335,0.03065928,0.8869146,-0.02156259
"luce",-0.00293499,-0.001688974,0.0005169011,0.001827269,-0.02156259,0.06777542
"alpha",0.01342964,0.003846317,0.0006358068,-0.001131624,0.008006359,-0.01887087
"beta",0.003846317,0.0121302,0.0008411869,-0.006389346,-0.03964368,-0.006896859
"gamma",0.0006358068,0.0008411869,0.01021725,-0.0006276987,0.00179283,0.00462618
"delta",-0.001131624,-0.006389346,-0.0006276987,0.007104684,0.01398214,0.001562918
"lambda",0.008006359,-0.03964368,0.00179283,0.01398214,0.9761849,-0.01619437
"luce",-0.01887087,-0.006896859,0.00462618,0.001562918,-0.01619437,0.07741382
"alpha",0.009687771,0.001276269,0.002598123,-0.0003127715,0.001408076,-0.01239234
"beta",0.001276269,0.01057802,0.0001113075,-0.004910771,-0.02052599,-0.002877791
"gamma",0.002598123,0.0001113075,0.02167393,0.000213394,0.002483562,0.0007046303
"delta",-0.0003127715,-0.004910771,0.000213394,0.004055885,0.005632945,0.0007731871
"lambda",0.001408076,-0.02052599,0.002483562,0.005632945,1.067949,-0.01990646
"luce",-0.01239234,-0.002877791,0.0007046303,0.0007731871,-0.01990646,0.06587807
"alpha",0.01279037,0.005082669,-0.0005501042,0.000136615,-0.001994853,-0.01986994
"beta",0.005082669,0.04532306,-0.0004133563,-0.0110549,-0.08432737,-0.01712174
"gamma",-0.0005501042,-0.0004133563,0.01314856,0.0007450967,-0.002448591,0.00474775
"delta",0.000136615,-0.0110549,0.0007450967,0.006252019,-0.002388982,0.0006144212
"lambda",-0.001994853,-0.08432737,-0.002448591,-0.002388982,1.254428,-0.01014199
"luce",-0.01986994,-0.01712174,0.00474775,0.0006144212,-0.01014199,0.07927018
"alpha",0.00521612,0.002811715,1.862585e-05,0.001166098,0.004601244,-0.01126815
"beta",0.002811715,0.05376487,0.0001688147,-0.01059174,-0.08792417,-0.01243598
"gamma",1.862585e-05,0.0001688147,0.003759637,0.0001193093,0.0006648213,0.001444166
"delta",0.001166098,-0.01059174,0.0001193093,0.006485248,0.002955595,-0.001152577
"lambda",0.004601244,-0.08792417,0.0006648213,0.002955595,1.274495,-0.01997419
"luce",-0.01126815,-0.01243598,0.001444166,-0.001152577,-0.01997419,0.07720128
"alpha",0.006341975,0.003151623,-0.000356383,0.0005320581,0.005367744,-0.01401302
"beta",0.003151623,0.04526252,0.0001137297,-0.01209209,-0.07406024,-0.01207675
"gamma",-0.000356383,0.0001137297,0.0119017,-0.0001138006,-0.003057175,0.003109848
"delta",0.0005320581,-0.01209209,-0.0001138006,0.005813196,-0.005782751,-0.0002335788
"lambda",0.005367744,-0.07406024,-0.003057175,-0.005782751,1.227336,-0.01876513
"luce",-0.01401302,-0.01207675,0.003109848,-0.0002335788,-0.01876513,0.07487837
"alpha",0.009365701,0.003505532,-0.0006599687,0.0002238377,0.003951427,-0.01910193
"beta",0.003505532,0.06466742,0.001588919,-0.0110095,-0.07132854,-0.01210933
"gamma",-0.0006599687,0.001588919,0.01511638,-5.242068e-05,0.002983737,0.002187481
"delta",0.0002238377,-0.0110095,-5.242068e-05,0.003930924,-0.006167135,-0.001025268
"lambda",0.003951427,-0.07132854,0.002983737,-0.006167135,1.286797,-0.008253215
"luce",-0.01910193,-0.01210933,0.002187481,-0.001025268,-0.008253215,0.08068002
"alpha",0.0254833,0.001159182,-0.005459989,0.0001635723,-0.003607042,-0.01157479
"beta",0.001159182,0.009028711,0.0001136458,-0.002827218,-0.01227776,-0.001985792
"gamma",-0.005459989,0.0001136458,0.004924109,1.615084e-05,0.002537101,8.178153e-05
"delta",0.0001635723,-0.002827218,1.615084e-05,0.006225441,0.006752661,0.000469743
"lambda",-0.003607042,-0.01227776,0.002537101,0.006752661,1.217565,-0.007479703
"luce",-0.01157479,-0.001985792,8.178153e-05,0.000469743,-0.007479703,0.07213186
"alpha",0.02179435,0.002647843,-0.003354309,-4.18778e-05,0.016368,-0.01733264
"beta",0.002647843,0.01434197,-0.0002868991,7.703838e-05,-0.05315696,-0.0119188
"gamma",-0.003354309,-0.0002868991,0.002713316,0.0003089785,0.0003043258,0.0003339666
"delta",-4.18778e-05,7.703838e-05,0.0003089785,0.00765783,0.0001993339,0.001330473
"lambda",0.016368,-0.05315696,0.0003043258,0.0001993339,0.7271639,-0.07243538
"luce",-0.01733264,-0.0119188,0.0003339666,0.001330473,-0.07243538,0.07612419
"alpha",0.01256842,0.002112882,0.0005121973,-0.0008715184,0.02295333,-0.02099998
"beta",0.002112882,0.008507199,0.0002617111,-0.003653099,-0.05892107,-0.007891373
"gamma",0.0005121973,0.0002617111,0.00621704,0.0001862588,-0.005275289,0.0003392554
"delta",-0.0008715184,-0.003653099,0.0001862588,0.008276584,0.02691808,0.004119262
"lambda",0.02295333,-0.05892107,-0.005275289,0.02691808,1.20265,-0.08668188
"luce",-0.02099998,-0.007891373,0.0003392554,0.004119262,-0.08668188,0.07806791
"alpha",0.004403116,0.0006237235,-0.0002014594,-0.0003504919,0.005457783,-0.004602951
"beta",0.0006237235,0.0110932,-0.0007843753,-0.002080596,-0.07555769,-0.007044083
"gamma",-0.0002014594,-0.0007843753,0.05147815,0.002159744,0.01041053,0.004809876
"delta",-0.0003504919,-0.002080596,0.002159744,0.01225025,0.0214622,0.003215998
"lambda",0.005457783,-0.07555769,0.01041053,0.0214622,1.237324,-0.0523156
"luce",-0.004602951,-0.007044083,0.004809876,0.003215998,-0.0523156,0.04560316
"alpha",0.00522959,0.001484906,-0.002329154,-0.000269133,0.02340426,-0.0112029
"beta",0.001484906,0.006404146,-0.0001947501,-0.00287829,-0.05084673,-0.007155911
"gamma",-0.002329154,-0.0001947501,0.01023992,-0.0009898496,-0.009212302,0.003216298
"delta",-0.000269133,-0.00287829,-0.0009898496,0.009206591,0.02571817,0.005837882
"lambda",0.02340426,-0.05084673,-0.009212302,0.02571817,1.106153,-0.05440572
"luce",-0.0112029,-0.007155911,0.003216298,0.005837882,-0.05440572,0.06960819
"alpha",0.009413574,0.001973316,-0.0004111234,-0.0004771543,0.001840804,-0.01415675
"beta",0.001973316,0.03146946,1.922922e-05,-0.01116779,-0.03776603,-0.007526894
"gamma",-0.0004111234,1.922922e-05,0.01970057,-3.568117e-05,0.003741669,0.001690073
"delta",-0.0004771543,-0.01116779,-3.568117e-05,0.004761488,0.01207935,0.002689673
"lambda",0.001840804,-0.03776603,0.003741669,0.01207935,1.084917,-0.02047006
"luce",-0.01415675,-0.007526894,0.001690073,0.002689673,-0.02047006,0.07059947
"alpha",0.009066173,0.003255767,0.0009366572,-0.0001310981,0.003223523,-0.0126118
"beta",0.003255767,0.03510019,0.0005319669,-0.008061395,-0.04846586,-0.009912273
"gamma",0.0009366572,0.0005319669,0.01531904,0.0002330828,0.007191102,0.002177361
"delta",-0.0001310981,-0.008061395,0.0002330828,0.005051157,0.002154106,0.0005525353
"lambda",0.003223523,-0.04846586,0.007191102,0.002154106,1.012903,-0.008302585
"luce",-0.0126118,-0.009912273,0.002177361,0.0005525353,-0.008302585,0.06810811
"alpha",0.01349052,0.003757484,0.002754944,-0.0005952806,0.00753193,-0.01774737
"beta",0.003757484,0.01267945,0.0006222255,-0.001022625,-0.05934874,-0.00919174
"gamma",0.002754944,0.0006222255,0.008117621,0.00090929,-0.005331503,0.0001501092
"delta",-0.0005952806,-0.001022625,0.00090929,0.0121853,0.006162561,0.002650202
"lambda",0.00753193,-0.05934874,-0.005331503,0.006162561,0.7002638,-0.04296349
"luce",-0.01774737,-0.00919174,0.0001501092,0.002650202,-0.04296349,0.05434437
"alpha",0.005678795,0.003477383,-0.0005628802,0.0002702071,0.01098579,-0.01300426
"beta",0.003477383,0.02022786,0.0002704479,-0.003741375,-0.120132,-0.01388157
"gamma",-0.0005628802,0.0002704479,0.006776494,-0.0001117595,-0.007093225,0.00220344
"delta",0.0002702071,-0.003741375,-0.0001117595,0.004065683,0.0218466,0.004159642
"lambda",0.01098579,-0.120132,-0.007093225,0.0218466,1.270703,-0.0333989
"luce",-0.01300426,-0.01388157,0.00220344,0.004159642,-0.0333989,0.07975708
"alpha",0.008232678,0.002513492,-0.002899461,-0.0006634194,0.01536079,-0.01312666
"beta",0.002513492,0.0114963,-8.189889e-05,-0.003922426,-0.0740902,-0.01041465
"gamma",-0.002899461,-8.189889e-05,0.02160739,0.0007153008,0.003723852,0.006421495
"delta",-0.0006634194,-0.003922426,0.0007153008,0.004495612,0.03324979,0.005118814
"lambda",0.01536079,-0.0740902,0.003723852,0.03324979,1.119945,-0.02981109
"luce",-0.01312666,-0.01041465,0.006421495,0.005118814,-0.02981109,0.06569656
"alpha",0.04367409,0.001238667,-0.004495062,-0.001041817,0.008681246,-0.01127053
"beta",0.001238667,0.00739965,-2.969632e-05,-0.001505906,-0.05005642,-0.00754652
"gamma",-0.004495062,-2.969632e-05,0.004048285,0.000117284,-0.001057125,0.0002214328
"delta",-0.001041817,-0.001505906,0.000117284,0.01570131,0.02785229,0.005884933
"lambda",0.008681246,-0.05005642,-0.001057125,0.02785229,1.093743,-0.06018159
"luce",-0.01127053,-0.00754652,0.0002214328,0.005884933,-0.06018159,0.07135125
"alpha",0.01387028,0.0021248,0.005218059,2.227293e-05,0.005208971,-0.01665654
