"","alpha","beta","gamma","delta","lambda","luce"
"delta",0.00029038638135488,0.000415555701286337,-0.00198741498255029,0.0015703636062836,-0.00602852293579129,-0.00276756872611111
"lambda",0.0315985288373097,-0.0348722147676331,-0.04659272835343,-0.00602852293579129,1.02304566416135,-0.146162967948409
"luce",-0.00875781422428472,-0.00241172362698547,-0.00174672743290566,-0.00276756872611111,-0.146162967948409,0.0738403441535258
"alpha",0.0366480704316926,-0.00118871935805728,-0.0173097787815775,0.000492136267264353,0.0263140256410761,-0.00171698960984098
"beta",-0.00118871935805728,0.00316481299675174,0.00571535533066216,0.000297788698158187,-0.0306031634005476,-0.00464917831994899
"gamma",-0.0173097787815775,0.00571535533066216,0.0695386588708442,-0.000589352639430462,-0.0213191096867115,-0.011533839872094
"delta",0.000492136267264353,0.000297788698158187,-0.000589352639430462,0.00069792353158831,-0.00614428293582553,-0.0023737729113694
"lambda",0.0263140256410761,-0.0306031634005476,-0.0213191096867115,-0.00614428293582553,0.956952379729368,-0.0980834851693677
"luce",-0.00171698960984098,-0.00464917831994899,-0.011533839872094,-0.0023737729113694,-0.0980834851693677,0.0710571790285308
"alpha",0.0650423938967649,-0.00072712958123532,-0.0339778919865707,0.000949955708273639,0.029763806524368,0.00148879736132988
"beta",-0.00072712958123532,0.00635580522167244,0.00406820980001762,0.00111128281418106,-0.0390771225790598,-0.00487503489509737
"gamma",-0.0339778919865707,0.00406820980001762,0.0622690252408244,-0.00192267800560557,-0.0303602686515063,-0.0133462563376807
"delta",0.000949955708273639,0.00111128281418106,-0.00192267800560557,0.0130388233145221,-0.0194642598393743,-0.00243812181128218
"lambda",0.029763806524368,-0.0390771225790598,-0.0303602686515063,-0.0194642598393743,0.981851401530312,-0.139903329096454
"luce",0.00148879736132988,-0.00487503489509737,-0.0133462563376807,-0.00243812181128218,-0.139903329096454,0.072619265594433
"alpha",0.00426615265789714,-0.00479005150202588,-0.00145554898486854,0.0128095881928977,0.00110903349505369,-0.0152911731382423
"beta",-0.00479005150202588,0.0555129503378084,0.00392090103973864,-0.0343512025459525,-0.0182326985103866,0.017755665716165
"gamma",-0.00145554898486854,0.00392090103973864,0.00798198030097117,-0.0083889183525527,-0.00577935749171415,0.00324408557222403
"delta",0.0128095881928977,-0.0343512025459525,-0.0083889183525527,0.0756535205572091,-0.0486566496496201,-0.0446610475610737
"lambda",0.00110903349505369,-0.0182326985103866,-0.00577935749171415,-0.0486566496496201,1.30897978739492,-0.0133267260980461
"luce",-0.0152911731382423,0.017755665716165,0.00324408557222403,-0.0446610475610737,-0.0133267260980461,0.0766006823591844
"alpha",0.0115726760218795,0.00320916010608046,-0.00407879304887957,0.00227547734203795,0.00108452899518983,-0.00803962096382291
"beta",0.00320916010608046,0.00623156370175076,0.00366629408797908,0.000666577128375176,-0.0400199169028336,-0.00566531315174519
"gamma",-0.00407879304887957,0.00366629408797908,0.0439038416021804,-0.00364196550025362,-0.0425643697218615,-0.00717354613050696
"delta",0.00227547734203795,0.000666577128375176,-0.00364196550025362,0.0142732814530602,-0.0114469678935039,-0.0055817846738113
"lambda",0.00108452899518983,-0.0400199169028336,-0.0425643697218615,-0.0114469678935039,0.880476824676707,-0.0767169461355482
"luce",-0.00803962096382291,-0.00566531315174519,-0.00717354613050696,-0.0055817846738113,-0.0767169461355482,0.0522167742343065
"alpha",0.0139917522019741,0.00341147706587762,-0.00797356672824669,0.00231514962813789,0.0157224541585743,-0.00970810121633602
"beta",0.00341147706587762,0.00745357118377521,0.00370988345426004,0.00124572430009629,-0.0463953241726856,-0.00639432732017826
"gamma",-0.00797356672824669,0.00370988345426004,0.0480875126855105,-0.00289992189115941,-0.0583879678825417,-0.0097220701133618
"delta",0.00231514962813789,0.00124572430009629,-0.00289992189115941,0.0116415812118612,-0.0114326466178365,-0.00369589160266792
"lambda",0.0157224541585743,-0.0463953241726856,-0.0583879678825417,-0.0114326466178365,1.09723542973623,-0.110137381369991
"luce",-0.00970810121633602,-0.00639432732017826,-0.0097220701133618,-0.00369589160266792,-0.110137381369991,0.0641845991242228
"alpha",0.0434290757393799,-0.000398756394479396,-0.0152282207961662,0.000739030166929286,0.0291314747620226,-0.00212510169647593
"beta",-0.000398756394479396,0.000953630655438595,0.00336439655281974,0.000593804273791749,-0.00672591076397121,-0.00146877328206606
"gamma",-0.0152282207961662,0.00336439655281974,0.0634610795462347,-0.000443050567768605,-0.0170863902075863,-0.00249002149326813
"delta",0.000739030166929286,0.000593804273791749,-0.000443050567768605,0.00195158616944012,-0.00857828905292138,-0.00282780496082588
"lambda",0.0291314747620226,-0.00672591076397121,-0.0170863902075863,-0.00857828905292138,0.607507104775475,-0.0305920059315473
"luce",-0.00212510169647593,-0.00146877328206606,-0.00249002149326813,-0.00282780496082588,-0.0305920059315473,0.0503031926266725
"alpha",0.037664593373708,-0.00266462519113626,-0.022954137107227,0.00351492180239204,0.00605778579076954,-0.00512515797192026
"beta",-0.00266462519113626,0.0179779445402112,0.00963979689275018,-0.00510033694937854,-0.0604900082058815,-0.00233703120627695
"gamma",-0.022954137107227,0.00963979689275018,0.040700244226876,-0.00491489867469319,-0.0169639814327654,-0.00697269285090661
"delta",0.00351492180239204,-0.00510033694937854,-0.00491489867469319,0.0051662732863995,-0.0115290951191702,-0.00519433777672785
"lambda",0.00605778579076954,-0.0604900082058815,-0.0169639814327654,-0.0115290951191702,1.22170287864436,-0.0365728945640276
"luce",-0.00512515797192026,-0.00233703120627695,-0.00697269285090661,-0.00519433777672785,-0.0365728945640276,0.0730468738810613
"alpha",0.0166549903859351,0.000897577656328899,-0.00471844352593316,0.000431782759363609,0.0186969459033704,-0.00648036080179595
"beta",0.000897577656328899,0.00277632300059858,0.00611926214097138,0.00022177389978731,-0.0282158148045441,-0.0033459014624244
"gamma",-0.00471844352593316,0.00611926214097138,0.054585516853616,-0.0014551214360202,-0.0287521649388152,-0.0104163749483052
"delta",0.000431782759363609,0.00022177389978731,-0.0014551214360202,0.00145419856035666,-0.00562709596192105,-0.00290592597721876
"lambda",0.0186969459033704,-0.0282158148045441,-0.0287521649388152,-0.00562709596192105,0.894096346861094,-0.0955327352690811
"luce",-0.00648036080179595,-0.0033459014624244,-0.0104163749483052,-0.00290592597721876,-0.0955327352690811,0.0615370256375423
"alpha",0.00798794309792976,-1.74492186829786e-06,-0.00695714348672349,0.00114938693832657,0.0375611734052994,-0.00096970367103408
"beta",-1.74492186829786e-06,0.00140011544798125,0.00202769402872782,0.000935774909584557,-0.0070487716802661,-0.00124565195489214
"gamma",-0.00695714348672349,0.00202769402872782,0.0222474792990782,0.000297272910362741,-0.0120176200013257,-0.00515757493916894
"delta",0.00114938693832657,0.000935774909584557,0.000297272910362741,0.00230806689319559,0.00764613638805576,0.0011680623866822
"lambda",0.0375611734052994,-0.0070487716802661,-0.0120176200013257,0.00764613638805576,0.68227921901728,-0.0291209347308181
"luce",-0.00096970367103408,-0.00124565195489214,-0.00515757493916894,0.0011680623866822,-0.0291209347308181,0.0654169990526989
"alpha",0.0173534532135294,-0.0036258931001489,-0.00893131626314772,0.0064750756189309,-1.79532494927426e-05,-0.0110443018668983
"beta",-0.0036258931001489,0.0324414669511308,0.00342780914864782,-0.00852717419786559,-0.037725184602468,0.000985061896555642
"gamma",-0.00893131626314772,0.00342780914864782,0.00980339160202688,-0.00278078993430937,-0.000408651348583363,-0.00506046957493648
"delta",0.0064750756189309,-0.00852717419786559,-0.00278078993430937,0.00991131792370679,-0.0274474500482899,-0.00827973509288916
"lambda",-1.79532494927426e-05,-0.037725184602468,-0.000408651348583363,-0.0274474500482899,1.21603694352633,-0.0175794060866486
"luce",-0.0110443018668983,0.000985061896555642,-0.00506046957493648,-0.00827973509288916,-0.0175794060866486,0.0822449210057288
"alpha",0.00424258071185446,-0.0002740941531468,-0.00293669763341785,0.00147325800589806,0.031175043579415,-0.00470695797470496
"beta",-0.0002740941531468,0.00167766419140688,0.00213179543313264,0.000873670470208462,-0.0164002379709836,-0.00326070633488418
"gamma",-0.00293669763341785,0.00213179543313264,0.00810731073830843,-0.00060021794960889,-0.0162818161727889,-0.0039987400993161
"delta",0.00147325800589806,0.000873670470208462,-0.00060021794960889,0.00382144162063213,-0.00588070863849467,-0.00331224155968506
"lambda",0.031175043579415,-0.0164002379709836,-0.0162818161727889,-0.00588070863849467,0.679811397396895,-0.0647463563982772
"luce",-0.00470695797470496,-0.00326070633488418,-0.0039987400993161,-0.00331224155968506,-0.0647463563982772,0.0555333755187325
"alpha",0.00239751369761616,-0.000300637663242924,-0.000763555563805421,0.000829873344103844,0.0368784259377577,-0.00566835121707512
"beta",-0.000300637663242924,0.000927182240847848,0.00043742280541714,0.000181713644163669,-0.0186876541881992,0.00171803056968296
"gamma",-0.000763555563805421,0.00043742280541714,0.00392960187816993,-0.00160843497229649,-0.00833238341339045,-0.00128760729410508
"delta",0.000829873344103844,0.000181713644163669,-0.00160843497229649,0.00236453749244836,0.00307353659069221,-5.91663141798052e-05
"lambda",0.0368784259377577,-0.0186876541881992,-0.00833238341339045,0.00307353659069221,0.866555258974935,-0.120943094910918
"luce",-0.00566835121707512,0.00171803056968296,-0.00128760729410508,-5.91663141798052e-05,-0.120943094910918,0.0561203738997124
"alpha",0.00305263790117363,4.19569764494592e-05,-1.24529577024188e-05,0.00209341854243395,0.0244290102803294,-0.00989779977478284
"beta",4.19569764494592e-05,0.00234294414104973,0.000489098783338733,0.000163213893406024,-0.0321755470623814,-0.000166291760332238
"gamma",-1.24529577024188e-05,0.000489098783338733,0.00294066552653923,-0.000326107297686684,-0.00267130240953414,-0.00104348100492283
"delta",0.00209341854243395,0.000163213893406024,-0.000326107297686684,0.00283928595812662,0.00136989299434204,-0.00576727975249285
"lambda",0.0244290102803294,-0.0321755470623814,-0.00267130240953414,0.00136989299434204,0.867768363389385,-0.0886200649632312
"luce",-0.00989779977478284,-0.000166291760332238,-0.00104348100492283,-0.00576727975249285,-0.0886200649632312,0.0503938348156878
"alpha",0.0534023319285681,8.62977223686103e-05,-0.0351254012290656,0.00177684534999407,0.0295681014930252,0.000267720550350444
"beta",8.62977223686103e-05,0.00755391147577756,0.00329771133107035,0.00104272002284176,-0.0415711783205213,-0.00650115206991988
"gamma",-0.0351254012290656,0.00329771133107035,0.076516241637769,-0.00384947981231999,-0.0497035776289091,-0.0120685657459815
"delta",0.00177684534999407,0.00104272002284176,-0.00384947981231999,0.0174093017862143,-0.0294888241487949,-0.00567054095114908
"lambda",0.0295681014930252,-0.0415711783205213,-0.0497035776289091,-0.0294888241487949,1.10871961787803,-0.123753416124861
"luce",0.000267720550350444,-0.00650115206991988,-0.0120685657459815,-0.00567054095114908,-0.123753416124861,0.0778662013422026
"alpha",0.0296626551367853,-0.00279794172466486,-0.0181692670648063,-7.93095642762288e-05,0.0536692139287986,-0.000901402675198806
"beta",-0.00279794172466486,0.00188318178518169,0.00534228023871172,0.00102459670206274,-0.0164509949548225,-0.00249638853954456
"gamma",-0.0181692670648063,0.00534228023871172,0.0435333786881959,0.000858619555128098,-0.0210740041701486,-0.00958780928213386
"delta",-7.93095642762288e-05,0.00102459670206274,0.000858619555128098,0.00236456690105859,-0.0143226308975252,-0.00326121805504534
"lambda",0.0536692139287986,-0.0164509949548225,-0.0210740041701486,-0.0143226308975252,0.915198738943921,-0.0805608982331532
"luce",-0.000901402675198806,-0.00249638853954456,-0.00958780928213386,-0.00326121805504534,-0.0805608982331532,0.0687605408838999
"alpha",0.00208176676692751,0.00040405652290697,-0.000519624607515765,0.000930016068424201,0.0156773310304125,-0.00719108523483662
"beta",0.00040405652290697,0.00311582001392453,0.000235777437007811,0.000658005108631678,-0.0212813794424102,0.000228671091578521
"gamma",-0.000519624607515765,0.000235777437007811,0.00542015407042756,-0.00189613953917079,-0.002674751959643,-0.000449415562383017
"delta",0.000930016068424201,0.000658005108631678,-0.00189613953917079,0.00633872131439074,-0.00478773478532383,-0.00243479843714625
"lambda",0.0156773310304125,-0.0212813794424102,-0.002674751959643,-0.00478773478532383,0.363275192771085,-0.0726636957066885
"luce",-0.00719108523483662,0.000228671091578521,-0.000449415562383017,-0.00243479843714625,-0.0726636957066885,0.047680676379231
"alpha",0.00704573966635984,-0.000770667201332246,-0.00391978909741559,0.00175710036303622,0.0518504451303381,-0.0105268518341762
"beta",-0.000770667201332246,0.00336889041967509,0.00315602129207413,0.00149934660618346,-0.0321574614456629,-0.00289597988000552
"gamma",-0.00391978909741559,0.00315602129207413,0.00843229329441888,0.000349425279527463,-0.0238602383332535,-0.00533365789700795
"delta",0.00175710036303622,0.00149934660618346,0.000349425279527463,0.0065266710544819,-0.0143054627203842,-0.00649157663521463
"lambda",0.0518504451303381,-0.0321574614456629,-0.0238602383332535,-0.0143054627203842,1.04173139500067,-0.13648916920875
"luce",-0.0105268518341762,-0.00289597988000552,-0.00533365789700795,-0.00649157663521463,-0.13648916920875,0.0678944573393949
"alpha",0.00465397671590202,0.000580994994586802,-0.00129426290753031,0.0021043195337384,0.0161894186957379,-0.0113108059010784
"beta",0.000580994994586802,0.00520901459324399,0.00430156977578454,0.000528851659281186,-0.0323446986385454,-0.00509364687885121
"gamma",-0.00129426290753031,0.00430156977578454,0.0131537629554204,0.000232921958283548,-0.0162997883529877,-0.00777174979727535
"delta",0.0021043195337384,0.000528851659281186,0.000232921958283548,0.00329251428092831,-0.00575903835689729,-0.00661049754940624
"lambda",0.0161894186957379,-0.0323446986385454,-0.0162997883529877,-0.00575903835689729,0.494177700408544,-0.0490562023007171
"luce",-0.0113108059010784,-0.00509364687885121,-0.00777174979727535,-0.00661049754940624,-0.0490562023007171,0.0638373058934339
"alpha",0.0238912498724258,-0.000102504146039565,-0.01403828718288,0.0006398034777771,0.0358454245173173,-0.00812162839045751
"beta",-0.000102504146039565,0.00250382012761509,0.00614693929305101,0.000305059593797621,-0.0206295947873048,-0.00483874790980074
"gamma",-0.01403828718288,0.00614693929305101,0.05920297200196,-0.00119642199458561,-0.0233765881623138,-0.00960650986514963
"delta",0.0006398034777771,0.000305059593797621,-0.00119642199458561,0.00115485735924745,-0.00486216547555562,-0.00283419836637581
"lambda",0.0358454245173173,-0.0206295947873048,-0.0233765881623138,-0.00486216547555562,0.832870825309764,-0.0976681529431406
"luce",-0.00812162839045751,-0.00483874790980074,-0.00960650986514963,-0.00283419836637581,-0.0976681529431406,0.0688348518660079
"alpha",0.0655924576227883,-0.0100644830175637,-0.054994457081599,0.00726877488412962,-0.00730222938571026,0.00394498402943226
"beta",-0.0100644830175637,0.0515497605254161,0.0252923471839302,-0.0162677609441293,-0.0458378623621865,-0.00491883354902203
"gamma",-0.054994457081599,0.0252923471839302,0.128515253299987,-0.0149836836300938,-0.00615939889521152,-0.0141726469445892
"delta",0.00726877488412962,-0.0162677609441293,-0.0149836836300938,0.0134564470562158,-0.00969360416792893,-0.00235369808017734
"lambda",-0.00730222938571026,-0.0458378623621865,-0.00615939889521152,-0.00969360416792893,1.32230727634775,-0.0269868490247208
"luce",0.00394498402943226,-0.00491883354902203,-0.0141726469445892,-0.00235369808017734,-0.0269868490247208,0.0839687133828236
