"","alpha","beta","gamma","delta","lambda","luce"
"delta",0.000457001092329464,-0.00943134827715355,-0.00219896120283541,0.00621446115375461,-0.00733404446259019,-0.000271488136547074
"lambda",-0.0105647732584672,-0.0263754319332767,-0.0130870289523828,-0.00733404446259019,1.3197752603138,0.00343756749732248
"luce",-0.00508964915778027,-0.0021156035844763,-0.0231802988894534,-0.000271488136547074,0.00343756749732248,0.0670103191894248
"alpha",0.0629505354033897,-0.00211920342988078,-0.0350434066043294,0.000796960361573361,0.00227169451115726,0.00362058454498972
"beta",-0.00211920342988078,0.00325448010664723,0.00386961469988303,0.000172450312086122,-0.0143924013172935,-0.00466617919013714
"gamma",-0.0350434066043294,0.00386961469988303,0.0735111319607478,-0.00101033323803488,-0.00413808491014097,-0.00788185118544734
"delta",0.000796960361573361,0.000172450312086122,-0.00101033323803488,0.000858590683749317,-0.00383327745778848,-0.00146830924814939
"lambda",0.00227169451115726,-0.0143924013172935,-0.00413808491014097,-0.00383327745778848,0.231689976645793,-0.024247877415804
"luce",0.00362058454498972,-0.00466617919013714,-0.00788185118544734,-0.00146830924814939,-0.024247877415804,0.037745555757002
"alpha",0.0304057695739703,0.000135863476599177,-0.0209497764014048,0.00200135400540439,0.0130953988020422,-0.00485941550671371
"beta",0.000135863476599177,0.00524586756196925,0.00988467739105167,-4.53842775872656e-05,-0.0419672745851929,-0.00316290220745751
"gamma",-0.0209497764014048,0.00988467739105167,0.0931467112366892,-0.00717851483810311,-0.0567669654895251,-0.00682025357084995
"delta",0.00200135400540439,-4.53842775872656e-05,-0.00717851483810311,0.00728912708620397,-0.0177258829477596,-0.00753489732911675
"lambda",0.0130953988020422,-0.0419672745851929,-0.0567669654895251,-0.0177258829477596,1.11254876226734,-0.122058545796004
"luce",-0.00485941550671371,-0.00316290220745751,-0.00682025357084995,-0.00753489732911675,-0.122058545796004,0.0754319472517769
"alpha",0.000989463898811779,-0.000545780774740798,7.48076036357926e-05,0.00124415235389637,-0.00164906593757119,-0.00223700446857561
"beta",-0.000545780774740798,0.066971375737572,0.00170146549033736,-0.0275384753239282,0.00486670475640714,0.000817987567155387
"gamma",7.48076036357926e-05,0.00170146549033736,0.00394777579568733,-0.00121686370840459,-0.00324303169168151,-0.0015574388052104
"delta",0.00124415235389637,-0.0275384753239282,-0.00121686370840459,0.045418886069953,-0.052940154874429,-0.00352886699007908
"lambda",-0.00164906593757119,0.00486670475640714,-0.00324303169168151,-0.052940154874429,1.32764712512916,0.00904798596413629
"luce",-0.00223700446857561,0.000817987567155387,-0.0015574388052104,-0.00352886699007908,0.00904798596413629,0.0313757297361242
"alpha",0.0290130722179571,0.00239872663450474,0.00564489158258304,0.000457810018989319,0.0129833093953654,-0.00726693789422534
"beta",0.00239872663450474,0.000996256343581895,0.00449691458562221,4.84213853678026e-05,-0.00723513368161032,-0.00159867312248564
"gamma",0.00564489158258304,0.00449691458562221,0.0711186239999335,-0.000851265661284678,-0.0116747694566623,-0.0075479831306187
"delta",0.000457810018989319,4.84213853678026e-05,-0.000851265661284678,0.000472560832150636,0.00270148521325302,-1.94139621956924e-05
"lambda",0.0129833093953654,-0.00723513368161032,-0.0116747694566623,0.00270148521325302,0.624513988791942,-0.0611741510393894
"luce",-0.00726693789422534,-0.00159867312248564,-0.0075479831306187,-1.94139621956924e-05,-0.0611741510393894,0.0565163298291878
"alpha",0.0348167051623921,0.000407817443767846,-0.0141903710730283,0.0010264826378038,0.0301350407888587,-0.00219794899076746
"beta",0.000407817443767846,0.00108943402736999,0.00448255833437389,0.000313062688069181,-0.00818932735146724,-0.000357580519337371
"gamma",-0.0141903710730283,0.00448255833437389,0.078818865109024,0.000505568259109606,-0.0176114769081477,-0.00201137105569019
"delta",0.0010264826378038,0.000313062688069181,0.000505568259109606,0.00117565911887714,0.000838931777986645,0.000281178591180496
"lambda",0.0301350407888587,-0.00818932735146724,-0.0176114769081477,0.000838931777986645,0.698025585260228,-0.104375071647897
"luce",-0.00219794899076746,-0.000357580519337371,-0.00201137105569019,0.000281178591180496,-0.104375071647897,0.055845210706946
"alpha",0.00679242668112514,-0.00140283325417508,-0.00355733698928301,0.00175629545051965,0.0332644926587675,-0.0106219376165701
"beta",-0.00140283325417508,0.00571498507631525,0.00293459684052963,0.000359083385506431,-0.0544924717067071,-0.00406850382769247
"gamma",-0.00355733698928301,0.00293459684052963,0.00511991221986307,0.000100506691183805,-0.0227911724569158,-0.0035219565333342
"delta",0.00175629545051965,0.000359083385506431,0.000100506691183805,0.00259000873829577,-0.0113391449481261,-0.00580595797790297
"lambda",0.0332644926587675,-0.0544924717067071,-0.0227911724569158,-0.0113391449481261,1.0751727479128,-0.0602229397364108
"luce",-0.0106219376165701,-0.00406850382769247,-0.0035219565333342,-0.00580595797790297,-0.0602229397364108,0.070892493257598
"alpha",0.0750967557504767,-0.00312591506890853,-0.0330357414951228,0.000755358082036381,-0.00276642892042278,0.00518533299121539
"beta",-0.00312591506890853,0.0062689494475548,0.00644579170940075,-0.00093626073181769,-0.0303789780225233,-0.00854800535936336
"gamma",-0.0330357414951228,0.00644579170940075,0.0589592784942033,-0.00133424211374371,0.00259784460772801,-0.0121196166711047
"delta",0.000755358082036381,-0.00093626073181769,-0.00133424211374371,0.00061337939631403,-0.00350426919091709,-0.000868549125788268
"lambda",-0.00276642892042278,-0.0303789780225233,0.00259784460772801,-0.00350426919091709,0.791977828557593,-0.0313285852069987
"luce",0.00518533299121539,-0.00854800535936336,-0.0121196166711047,-0.000868549125788268,-0.0313285852069987,0.0691014781619425
"alpha",0.0335161463948137,0.000470255691368686,-0.0186530819503286,0.00117754549321595,0.0268844615884806,-0.00629877706888765
"beta",0.000470255691368686,0.00399144635163004,0.00910608916824948,0.00044147245440168,-0.0314628290211027,-0.00327371892901877
"gamma",-0.0186530819503286,0.00910608916824948,0.0789598418593712,-0.00289828615675137,-0.0729540297687648,-0.0117769585631711
"delta",0.00117754549321595,0.00044147245440168,-0.00289828615675137,0.00740301933801834,-0.00631356666687874,-0.00354205008462092
"lambda",0.0268844615884806,-0.0314628290211027,-0.0729540297687648,-0.00631356666687874,0.957917683850004,-0.145276042557689
"luce",-0.00629877706888765,-0.00327371892901877,-0.0117769585631711,-0.00354205008462092,-0.145276042557689,0.0657370799859782
"alpha",0.00340089712034867,-0.00468784112835094,-0.000864275450319239,0.00956221611074954,0.00696273285884091,-0.0130017202816543
"beta",-0.00468784112835094,0.070366983999196,0.00400485341585229,-0.0437485363024602,0.00141358846349962,0.0149736969684666
"gamma",-0.000864275450319239,0.00400485341585229,0.00433616494516271,-0.00639153298983422,-0.00335584110722806,0.000505158902265601
"delta",0.00956221611074954,-0.0437485363024602,-0.00639153298983422,0.0858902225711749,-0.0321692568826523,-0.0290621295907384
"lambda",0.00696273285884091,0.00141358846349962,-0.00335584110722806,-0.0321692568826523,1.29287341014019,-0.0261769894134474
"luce",-0.0130017202816543,0.0149736969684666,0.000505158902265601,-0.0290621295907384,-0.0261769894134474,0.07071920828761
"alpha",0.00299362701823915,-0.00219426240990109,0.000599692628693716,0.00392825755950846,-0.00581652704275778,-0.0093650360991145
"beta",-0.00219426240990109,0.0635823153349623,-9.2523457349271e-05,-0.0192584286976224,-0.00644265382282267,0.00782811471909121
"gamma",0.000599692628693716,-9.2523457349271e-05,0.00235867449671347,-8.22367319048704e-05,-0.00136312289415048,-0.00154257984100356
"delta",0.00392825755950846,-0.0192584286976224,-8.22367319048704e-05,0.034633004683758,-0.0638066834112818,-0.0112491877578654
"lambda",-0.00581652704275778,-0.00644265382282267,-0.00136312289415048,-0.0638066834112818,1.42235609425451,0.0150278418769999
"luce",-0.0093650360991145,0.00782811471909121,-0.00154257984100356,-0.0112491877578654,0.0150278418769999,0.0440744827801494
"alpha",0.0436056839855863,-8.73895465931817e-05,-0.0133411429624484,-0.000477447539175383,0.00687291522284913,-0.00271811305204188
"beta",-8.73895465931817e-05,0.0014126217557317,0.00227679843250337,0.00126085311260754,-0.00934984675739507,-0.00194033592789803
"gamma",-0.0133411429624484,0.00227679843250337,0.0949706865256516,-0.00156598844118793,-0.020187959502283,0.00455703884499752
"delta",-0.000477447539175383,0.00126085311260754,-0.00156598844118793,0.00200915884405615,-0.00698675816439419,-0.00296073878739347
"lambda",0.00687291522284913,-0.00934984675739507,-0.020187959502283,-0.00698675816439419,0.647801287198071,-0.0318096034306858
"luce",-0.00271811305204188,-0.00194033592789803,0.00455703884499752,-0.00296073878739347,-0.0318096034306858,0.0535404382059911
"alpha",0.0273192345747696,-0.000599186872658114,-0.0222003820556578,0.000930859221700208,0.00471773356208515,-0.000420723934985786
"beta",-0.000599186872658114,0.00141851028428466,0.00548219635259068,-0.000275270979577275,-0.00829420995125867,-0.00176236566318351
"gamma",-0.0222003820556578,0.00548219635259068,0.0812426767686182,-0.00416755262711207,-0.0190868291639913,-0.00344912677924036
"delta",0.000930859221700208,-0.000275270979577275,-0.00416755262711207,0.00128171347861258,-0.00320808503201936,-0.00129787138160839
"lambda",0.00471773356208515,-0.00829420995125867,-0.0190868291639913,-0.00320808503201936,0.294726640945283,-0.00829136421258601
"luce",-0.000420723934985786,-0.00176236566318351,-0.00344912677924036,-0.00129787138160839,-0.00829136421258601,0.022922885008939
"alpha",0.0492838184952324,-0.00087031150440844,-0.0272632850430348,-0.000278192673443528,0.0138964295334439,-0.00271390457647474
"beta",-0.00087031150440844,0.00134951345190727,0.00253982683235023,0.000755388612963197,-0.00611744851683216,-0.00104651311208164
"gamma",-0.0272632850430348,0.00253982683235023,0.0807534566408407,0.00011938787649832,-0.0190266618390759,-0.00372235667435408
"delta",-0.000278192673443528,0.000755388612963197,0.00011938787649832,0.00150096345059707,-0.00143518313397571,-0.00143824558654775
"lambda",0.0138964295334439,-0.00611744851683216,-0.0190266618390759,-0.00143518313397571,0.923408245931179,-0.171997076942669
"luce",-0.00271390457647474,-0.00104651311208164,-0.00372235667435408,-0.00143824558654775,-0.171997076942669,0.0737020011200259
"alpha",0.00329524225021244,-0.00139423203048575,0.00104087816864385,0.00397567539333936,0.00721401402853418,-0.00915692204374948
"beta",-0.00139423203048575,0.00959935922679492,0.00163272593571369,-0.00517692119482247,-0.0444134997172771,0.00183790802497602
"gamma",0.00104087816864385,0.00163272593571369,0.00420654687622195,-0.000355842726443315,-0.00764691366762182,-0.00383715492874762
"delta",0.00397567539333936,-0.00517692119482247,-0.000355842726443315,0.012900302854864,-0.0172269172874581,-0.00472643314016983
"lambda",0.00721401402853418,-0.0444134997172771,-0.00764691366762182,-0.0172269172874581,0.830247535551167,-0.0439713983539505
"luce",-0.00915692204374948,0.00183790802497602,-0.00383715492874762,-0.00472643314016983,-0.0439713983539505,0.0633013141150191
"alpha",0.00203239317676359,-0.00121914201135831,-0.000661426234492662,0.00644197666540417,0.00884126412031887,-0.00147051541056573
"beta",-0.00121914201135831,0.0310127074838497,0.000573398287434081,-0.0213343158649425,-0.0276193762814587,0.000473844712738289
"gamma",-0.000661426234492662,0.000573398287434081,0.00211161932130596,-0.00485836149802681,-0.00642645240016245,-0.000454078368949537
"delta",0.00644197666540417,-0.0213343158649425,-0.00485836149802681,0.0966925728710649,-0.0195727098587439,-0.00170587854162918
"lambda",0.00884126412031887,-0.0276193762814587,-0.00642645240016245,-0.0195727098587439,1.21733339779806,-0.00869091891244
"luce",-0.00147051541056573,0.000473844712738289,-0.000454078368949537,-0.00170587854162918,-0.00869091891244,0.0252376106693443
"alpha",0.0633688463159473,-0.00209583511764759,-0.0363961437559547,0.000562151133873402,0.0160083308783009,0.00536472751495007
"beta",-0.00209583511764759,0.00474788137275272,0.00565925885825719,0.000796248079718132,-0.0310800205148543,-0.00346808407484094
"gamma",-0.0363961437559547,0.00565925885825719,0.075400648558788,-0.00123470529202732,-0.0247084678186862,-0.0155648286220734
"delta",0.000562151133873402,0.000796248079718132,-0.00123470529202732,0.00973513155177401,-0.0135685927682982,-0.00233447769215351
"lambda",0.0160083308783009,-0.0310800205148543,-0.0247084678186862,-0.0135685927682982,0.798155156352341,-0.140911185449534
"luce",0.00536472751495007,-0.00346808407484094,-0.0155648286220734,-0.00233447769215351,-0.140911185449534,0.0715058210526718
"alpha",0.00292017028814409,-0.000433540211913847,0.00112983568391372,0.00127587936942482,0.00508915691730904,-0.00944368695702039
"beta",-0.000433540211913847,0.00874314319140674,0.0014913042427121,-0.00412695477475445,-0.0198043086359691,0.000346926682117574
"gamma",0.00112983568391372,0.0014913042427121,0.00415727601503996,-0.000314060894980162,-0.00545854660190422,-0.00361090800814385
"delta",0.00127587936942482,-0.00412695477475445,-0.000314060894980162,0.00461678697151619,-0.0313285285846325,-0.00276639567739387
"lambda",0.00508915691730904,-0.0198043086359691,-0.00545854660190422,-0.0313285285846325,1.2275240797303,-0.0218484829219975
"luce",-0.00944368695702039,0.000346926682117574,-0.00361090800814385,-0.00276639567739387,-0.0218484829219975,0.0643392562651342
"alpha",0.0640268911709728,-0.00100989309798874,-0.0359195226601818,0.00284502327709111,0.0261174867317603,-0.000471323354595199
"beta",-0.00100989309798874,0.00526891400393918,0.00598636393832036,0.000668594940145334,-0.0347638461955095,-0.00390254304168401
"gamma",-0.0359195226601818,0.00598636393832036,0.0660448621575247,-0.00197653626718319,-0.0352807154667174,-0.0119989647072665
"delta",0.00284502327709111,0.000668594940145334,-0.00197653626718319,0.00744198558851108,-0.0118977276760086,-0.00054328071545302
"lambda",0.0261174867317603,-0.0347638461955095,-0.0352807154667174,-0.0118977276760086,0.778651222556946,-0.122409503008513
"luce",-0.000471323354595199,-0.00390254304168401,-0.0119989647072665,-0.00054328071545302,-0.122409503008513,0.0639941858749943
"alpha",0.0717545656331229,-0.00230563370820151,-0.0212052306228531,0.00130394696898746,-0.0162686607695896,0.00443187591563944
"beta",-0.00230563370820151,0.0610042875696157,0.00610915224805295,-0.00581997035358939,-0.0122830767961281,-0.00376790062213106
"gamma",-0.0212052306228531,0.00610915224805295,0.0284221164470542,0.000456276644526753,0.0116437825685675,-0.0122399077241198
"delta",0.00130394696898746,-0.00581997035358939,0.000456276644526753,0.00478454476575679,-0.0147962755257162,-0.00177808842878697
"lambda",-0.0162686607695896,-0.0122830767961281,0.0116437825685675,-0.0147962755257162,1.26653614370154,-0.0235869536287588
"luce",0.00443187591563944,-0.00376790062213106,-0.0122399077241198,-0.00177808842878697,-0.0235869536287588,0.0826330569053298
"alpha",0.0228822951514219,-0.00222778499726513,-0.0102176489965863,0.000769270371569604,0.0465205651504801,-0.00370091862416666
"beta",-0.00222778499726513,0.00302256911563844,0.00166346173952922,0.000814321849090756,-0.0309640553966185,-0.00333518798627371
"gamma",-0.0102176489965863,0.00166346173952922,0.00789846078196909,-0.000150290251383623,-0.00452523002983708,-0.00578305045485575
"delta",0.000769270371569604,0.000814321849090756,-0.000150290251383623,0.00157213315550835,-0.0122212116481529,-0.00179520538482183
"lambda",0.0465205651504801,-0.0309640553966185,-0.00452523002983708,-0.0122212116481529,1.01838892371305,-0.154140091918212
"luce",-0.00370091862416666,-0.00333518798627371,-0.00578305045485575,-0.00179520538482183,-0.154140091918212,0.0806887689890818
