"","alpha","beta","gamma","delta","lambda","luce"
"beta",0.000853287711131518,0.0499158457811745,0.00168815540770913,-0.00356881597373103,-0.030739473867802,-0.00936562842192127
"gamma",-0.0113779594413539,0.00168815540770913,0.0565780120017591,0.000475274743679552,0.00139297500340366,0.000307763207713306
"delta",-0.00145250123424288,-0.00356881597373103,0.000475274743679552,0.0204506760391233,0.014686221983025,0.00295261409747455
"lambda",-0.00287814977996666,-0.030739473867802,0.00139297500340366,0.014686221983025,1.11050729436208,-0.059457502810119
"luce",-0.00946121432249252,-0.00936562842192127,0.000307763207713306,0.00295261409747455,-0.059457502810119,0.0728057133265568
"alpha",0.0755876978656638,0.000694025365401884,0.0042700240037363,0.000706255965430747,0.00374446588551271,-0.00917065746746868
"beta",0.000694025365401884,0.0701690714127021,-0.00146648328740682,-0.00248170883161192,-0.052043324796944,-0.00991939773408452
"gamma",0.0042700240037363,-0.00146648328740682,0.0635576017614699,0.00136488528110363,-0.00361779987966958,0.0116935566947861
"delta",0.000706255965430747,-0.00248170883161192,0.00136488528110363,0.0259037685335034,-0.0120429594634799,-0.000442896927249359
"lambda",0.00374446588551271,-0.052043324796944,-0.00361779987966958,-0.0120429594634799,1.1475020453933,-0.103116216161049
"luce",-0.00917065746746868,-0.00991939773408452,0.0116935566947861,-0.000442896927249359,-0.103116216161049,0.0693131362712059
"alpha",0.0635345164971989,0.000454146936473819,0.00292874835618566,0.000770980652561404,0.00669315461201843,-0.00970100715543523
"beta",0.000454146936473819,0.0508777257631875,-0.0030513273252357,-0.00377712956885698,-0.0411319938568275,-0.00825345319845992
"gamma",0.00292874835618566,-0.0030513273252357,0.0605854562292648,0.00250577077320394,-0.0114341546138891,0.0071514013277379
"delta",0.000770980652561404,-0.00377712956885698,0.00250577077320394,0.0579042435478268,0.0222373467522625,0.00408150391934332
"lambda",0.00669315461201843,-0.0411319938568275,-0.0114341546138891,0.0222373467522625,0.590944124404211,-0.0433736945503732
"luce",-0.00970100715543523,-0.00825345319845992,0.0071514013277379,0.00408150391934332,-0.0433736945503732,0.0439263608478359
"alpha",0.0672832212854628,0.000139575162659441,-0.00123565096698572,0.000294988313163195,0.00514143750894668,-0.0102929245614951
"beta",0.000139575162659441,0.0161769971571467,-0.000110866574211562,-0.00144503191870331,-0.00538490609043742,-0.00212359452018669
"gamma",-0.00123565096698572,-0.000110866574211562,0.0488468378649305,0.000999044582990128,0.00433799812355713,-0.00268130651564521
"delta",0.000294988313163195,-0.00144503191870331,0.000999044582990128,0.00909153617185574,0.0111510268090703,0.0020176568162217
"lambda",0.00514143750894668,-0.00538490609043742,0.00433799812355713,0.0111510268090703,0.880865854318913,-0.0321792837957654
"luce",-0.0102929245614951,-0.00212359452018669,-0.00268130651564521,0.0020176568162217,-0.0321792837957654,0.0631346368247161
"alpha",0.0660676285605063,0.000676414606684102,-0.00688235517454348,5.89677685063069e-05,0.0180044082593017,-0.0127238794206124
"beta",0.000676414606684102,0.0658798058171424,0.00160590913266145,0.00217963920796526,-0.0960062206087134,-0.0147511790412208
"gamma",-0.00688235517454348,0.00160590913266145,0.0610345870435476,0.00128339096589693,0.0181599764944449,-0.00383258666354044
"delta",5.89677685063069e-05,0.00217963920796526,0.00128339096589693,0.0209435455127545,0.00714513069983699,0.00204572332197892
"lambda",0.0180044082593017,-0.0960062206087134,0.0181599764944449,0.00714513069983699,1.09445813299724,-0.0853978743779602
"luce",-0.0127238794206124,-0.0147511790412208,-0.00383258666354044,0.00204572332197892,-0.0853978743779602,0.0736891029916384
"alpha",0.0725376602964931,-0.000351387170675426,-0.0027289809434253,-1.39908941834545e-05,0.020810033717966,-0.0141104421574161
"beta",-0.000351387170675426,0.0697524395545268,0.000360713519929125,-0.00505890051851506,-0.0491159352958556,-0.00831761588004728
"gamma",-0.0027289809434253,0.000360713519929125,0.0235402990713092,0.000922779865660777,-0.00246983863069339,-0.000705002188903089
"delta",-1.39908941834545e-05,-0.00505890051851506,0.000922779865660777,0.0272018154122201,-0.00389886903763695,0.00113750046436703
"lambda",0.020810033717966,-0.0491159352958556,-0.00246983863069339,-0.00389886903763695,0.807839565219519,-0.105555494513256
"luce",-0.0141104421574161,-0.00831761588004728,-0.000705002188903089,0.00113750046436703,-0.105555494513256,0.0764319976289327
"alpha",0.0642901482912304,0.00434967004338578,0.00173872270254922,-0.000808408475766897,0.0145438845546951,-0.00583362278920929
"beta",0.00434967004338578,0.0694744062635278,0.000609833478610926,-0.0139244913898302,-0.0678677747707089,-0.0114138875168417
"gamma",0.00173872270254922,0.000609833478610926,0.0251237535710498,-0.000462772852893724,0.00881184190210694,0.00388068543182635
"delta",-0.000808408475766897,-0.0139244913898302,-0.000462772852893724,0.0185551790205687,0.0135989543176676,0.0039282082319204
"lambda",0.0145438845546951,-0.0678677747707089,0.00881184190210694,0.0135989543176676,1.00921687794831,-0.0362833529806401
"luce",-0.00583362278920929,-0.0114138875168417,0.00388068543182635,0.0039282082319204,-0.0362833529806401,0.0613874881403651
"alpha",0.066713506108116,0.000191868194897778,0.000297577220881458,-0.000820553894572353,0.0137514334815034,-0.0109517644285118
"beta",0.000191868194897778,0.0704593533230881,0.0012408043027752,-0.0105619760690042,-0.0928671038726731,-0.0114174465577561
"gamma",0.000297577220881458,0.0012408043027752,0.0647524561171116,0.00416852968962987,0.00484466712961279,0.00434810159103718
"delta",-0.000820553894572353,-0.0105619760690042,0.00416852968962987,0.0391007489261008,0.0267855700752822,0.0021506674770083
"lambda",0.0137514334815034,-0.0928671038726731,0.00484466712961279,0.0267855700752822,1.17366477594953,-0.0946550982837241
"luce",-0.0109517644285118,-0.0114174465577561,0.00434810159103718,0.0021506674770083,-0.0946550982837241,0.0739713092328489
"alpha",0.0782903530276629,0.00362929096830097,0.00127786596503373,-0.00229086920662121,-0.00441427164318982,-0.0072712759206307
"beta",0.00362929096830097,0.0542527289955883,0.000215287453841211,-0.00188837787303297,-0.0836683711641071,-0.0104025878916629
"gamma",0.00127786596503373,0.000215287453841211,0.0547456839472647,0.00262477638300066,-0.00431221649500204,0.00428133947470158
"delta",-0.00229086920662121,-0.00188837787303297,0.00262477638300066,0.0229853890943856,0.0382681689892348,0.00538037785027709
"lambda",-0.00441427164318982,-0.0836683711641071,-0.00431221649500204,0.0382681689892348,1.1095103236274,-0.0847116165724402
"luce",-0.0072712759206307,-0.0104025878916629,0.00428133947470158,0.00538037785027709,-0.0847116165724402,0.0728002979809206
"alpha",0.0604310145364015,0.00114065940494863,0.000150919318700166,-0.00115719791153794,0.00644936216659298,-0.0127639762553495
"beta",0.00114065940494863,0.065295333586729,0.00116553440155884,-0.00184575611721346,-0.0858626685201615,-0.0175288862046576
"gamma",0.000150919318700166,0.00116553440155884,0.0580517063537986,0.000316009099872441,0.000738912403805087,0.00656290445584309
"delta",-0.00115719791153794,-0.00184575611721346,0.000316009099872441,0.0252618382382698,0.0186311302581271,0.000399814800266692
"lambda",0.00644936216659298,-0.0858626685201615,0.000738912403805087,0.0186311302581271,1.18321472739779,-0.0500383061376429
"luce",-0.0127639762553495,-0.0175288862046576,0.00656290445584309,0.000399814800266692,-0.0500383061376429,0.077068602320868
"alpha",0.0756620339757254,0.00128175004277612,0.00964893872097192,-0.000799339516510898,0.00687773389938567,-0.00624237279445786
"beta",0.00128175004277612,0.0771654354116062,0.00080361602949945,-0.00344868220730244,-0.0398070977633137,-0.00926471347386126
"gamma",0.00964893872097192,0.00080361602949945,0.0487267772447524,0.000836262626152506,-0.0012103317611867,0.00592689203798532
"delta",-0.000799339516510898,-0.00344868220730244,0.000836262626152506,0.0101929386666942,-0.00385269132967905,-0.00232776630723444
"lambda",0.00687773389938567,-0.0398070977633137,-0.0012103317611867,-0.00385269132967905,1.08935938255065,-0.0513122637343249
"luce",-0.00624237279445786,-0.00926471347386126,0.00592689203798532,-0.00232776630723444,-0.0513122637343249,0.0733809598589368
"alpha",0.0695737026894048,0.00301142819306684,-0.00133412702466554,0.00117219180278383,0.00734243101135652,-0.0155022266364888
"beta",0.00301142819306684,0.0695178004985448,-0.00371052540212989,-0.0112802341330328,-0.0590728650350869,-0.00647945082264452
"gamma",-0.00133412702466554,-0.00371052540212989,0.0484111046175234,0.00377421078007306,0.00502018581812642,0.00332371133542538
"delta",0.00117219180278383,-0.0112802341330328,0.00377421078007306,0.0293426764214252,-0.00220311473278945,-0.000287455263344642
"lambda",0.00734243101135652,-0.0590728650350869,0.00502018581812642,-0.00220311473278945,1.04653891731898,-0.0916667077499335
"luce",-0.0155022266364888,-0.00647945082264452,0.00332371133542538,-0.000287455263344642,-0.0916667077499335,0.070513695974098
"alpha",0.0578972579168434,0.00133332801224346,0.00705645225462637,-0.000405806761694151,0.00505036106495387,-0.010400036954033
"beta",0.00133332801224346,0.0636396800159044,-0.00168170853769997,-0.00557554968144108,-0.08183098165075,-0.0087026656671964
"gamma",0.00705645225462637,-0.00168170853769997,0.049006601510481,-0.000484793882833843,-0.00724701914146635,0.00331120270677934
"delta",-0.000405806761694151,-0.00557554968144108,-0.000484793882833843,0.0339847406701212,0.01960062154771,0.0038123646558302
"lambda",0.00505036106495387,-0.08183098165075,-0.00724701914146635,0.01960062154771,1.04010993469777,-0.0668570481518384
"luce",-0.010400036954033,-0.0087026656671964,0.00331120270677934,0.0038123646558302,-0.0668570481518384,0.047113894839412
"alpha",0.0645236269814313,-0.00238905370280047,-0.0111579901304486,0.00114942072795556,0.00664646177326506,-0.00200654198104774
"beta",-0.00238905370280047,0.0547042819087446,0.00176483915272653,-0.0134193108936431,-0.0312794806026368,-0.00521563016139287
"gamma",-0.0111579901304486,0.00176483915272653,0.0425246421702379,-0.000160401899216797,0.00849806236276981,0.000945540400987368
"delta",0.00114942072795556,-0.0134193108936431,-0.000160401899216797,0.0149664212685361,0.00459972640293285,0.00170772864541421
"lambda",0.00664646177326506,-0.0312794806026368,0.00849806236276981,0.00459972640293285,0.991153688821759,-0.0244856124302282
"luce",-0.00200654198104774,-0.00521563016139287,0.000945540400987368,0.00170772864541421,-0.0244856124302282,0.0471207580611355
"alpha",0.0659541453668128,0.000615934154492172,-0.000760135528798458,0.000287623736529485,0.00580616829584274,-0.0124215797707395
"beta",0.000615934154492172,0.0730431066809911,0.00138791418841883,-0.00281495823779776,-0.0334065188069838,-0.00202215248703396
"gamma",-0.000760135528798458,0.00138791418841883,0.051366998531935,0.00157071299636238,-0.0130403974313948,0.00351573996354131
"delta",0.000287623736529485,-0.00281495823779776,0.00157071299636238,0.00729144266606953,-0.0162671860850249,-0.0041116400884861
"lambda",0.00580616829584274,-0.0334065188069838,-0.0130403974313948,-0.0162671860850249,1.17985752093469,-0.0241925004868942
"luce",-0.0124215797707395,-0.00202215248703396,0.00351573996354131,-0.0041116400884861,-0.0241925004868942,0.0706033427512462
"alpha",0.0592661361122327,0.00245305639675644,0.00483335951417284,0.00321144377759108,-0.00553569554500923,0.00391965244861071
"beta",0.00245305639675644,0.0667560204926367,0.00340768492475295,0.000364495623828477,-0.0473823700432932,-0.0115732581736524
"gamma",0.00483335951417284,0.00340768492475295,0.0377435852795118,0.00113372818029738,-0.00980675432571121,0.00789058035333767
"delta",0.00321144377759108,0.000364495623828477,0.00113372818029738,0.0340776008092998,0.0118323176011747,0.00481098514496009
"lambda",-0.00553569554500923,-0.0473823700432932,-0.00980675432571121,0.0118323176011747,0.616610033322764,-0.0854903659481869
"luce",0.00391965244861071,-0.0115732581736524,0.00789058035333767,0.00481098514496009,-0.0854903659481869,0.0785460443546665
"alpha",0.0692136858834611,0.00111993773351765,-0.00355920500341425,-0.000620520864303006,0.00129626038858122,-0.00284339261660648
"beta",0.00111993773351765,0.0677417617783016,0.000492786512002136,-0.00194818745178461,-0.0528106509766252,-0.00532832190602839
"gamma",-0.00355920500341425,0.000492786512002136,0.0220420382225374,0.00202118029603099,-0.0044578947125883,-0.000835434672138008
"delta",-0.000620520864303006,-0.00194818745178461,0.00202118029603099,0.0234277630961341,0.0387588050980674,0.00515057845237196
"lambda",0.00129626038858122,-0.0528106509766252,-0.0044578947125883,0.0387588050980674,0.930483402511909,-0.0228185249883312
"luce",-0.00284339261660648,-0.00532832190602839,-0.000835434672138008,0.00515057845237196,-0.0228185249883312,0.045742411756138
"alpha",0.0677099267271237,-0.000376482199638526,0.0111498135697439,-0.000332888224767169,0.00587455745948838,-0.00778899532509212
"beta",-0.000376482199638526,0.042035056956145,-0.00197320168970386,6.91642702730113e-05,-0.0174555964396469,-0.00481069230315152
"gamma",0.0111498135697439,-0.00197320168970386,0.0654684630359765,8.66058352221943e-06,-0.0100702202059744,0.00953995258151262
"delta",-0.000332888224767169,6.91642702730113e-05,8.66058352221943e-06,0.0193732535176896,0.00402535593881111,0.00115070216756697
"lambda",0.00587455745948838,-0.0174555964396469,-0.0100702202059744,0.00402535593881111,1.18272611544126,-0.107830398376425
"luce",-0.00778899532509212,-0.00481069230315152,0.00953995258151262,0.00115070216756697,-0.107830398376425,0.0727019691164035
"alpha",0.0653466564748179,0.00348270578328681,0.00501116607433523,-0.00171255643036585,0.0174350838259021,-0.00998715910038715
"beta",0.00348270578328681,0.0402140961675469,0.00283317560926942,-0.000360693598564007,-0.013141548143301,-0.00308558032924393
"gamma",0.00501116607433523,0.00283317560926942,0.0613623241186913,-0.00041127414655006,0.0197500475503212,0.0110926802426422
"delta",-0.00171255643036585,-0.000360693598564007,-0.00041127414655006,0.018448984975915,0.0171616958943462,0.00375003508625481
"lambda",0.0174350838259021,-0.013141548143301,0.0197500475503212,0.0171616958943462,0.867549972247123,-0.0358861561779917
"luce",-0.00998715910038715,-0.00308558032924393,0.0110926802426422,0.00375003508625481,-0.0358861561779917,0.0749637737471212
"alpha",0.0689155522616611,0.00207465334036367,0.00815225862883926,-0.000346908827482097,-0.00435753275854312,-0.00503716180537767
"beta",0.00207465334036367,0.0727845108614694,-0.00121684844642927,-0.0180317088246489,-0.0559466377315284,-0.00536256449441007
"gamma",0.00815225862883926,-0.00121684844642927,0.0296316853272358,0.000491295072538765,-0.00160619331323358,0.007837040746725
"delta",-0.000346908827482097,-0.0180317088246489,0.000491295072538765,0.0281430794438125,-0.0158366275850412,-0.00531378786136705
"lambda",-0.00435753275854312,-0.0559466377315284,-0.00160619331323358,-0.0158366275850412,1.07313783166616,-0.0611680778797464
"luce",-0.00503716180537767,-0.00536256449441007,0.007837040746725,-0.00531378786136705,-0.0611680778797464,0.0656083082315327
"alpha",0.0720010077172148,-0.000719998850956396,0.00504619596491343,-0.000702748558858329,0.00580659317917387,-0.00618852516665269
"beta",-0.000719998850956396,0.0647087931322609,0.000694926702977772,6.84354051330633e-05,-0.0206824037999032,-0.00494696832200549
"gamma",0.00504619596491343,0.000694926702977772,0.0502782097532247,0.00236859711421719,-0.00408020625259617,0.00967134553429473
"delta",-0.000702748558858329,6.84354051330633e-05,0.00236859711421719,0.0165908579225378,0.0217746877364563,0.00378269250659101
