"","alpha","beta","gamma","delta","lambda","luce"
"gamma",-0.00181391026173574,-0.000326258394110503,0.00734167180186189,0.000121887938429307,-0.0013295510493391,0.00153341123616533
"delta",0.000288940185530231,-0.00135808481498179,0.000121887938429307,0.000357506895888808,-0.000436294085737887,-0.000698279630103379
"lambda",0.0175085477985288,-0.0469624691160042,-0.0013295510493391,-0.000436294085737887,0.431392891653983,-0.0273929882458109
"luce",-0.0194103496975039,-0.010850650545874,0.00153341123616533,-0.000698279630103379,-0.0273929882458109,0.0315816060824917
"alpha",0.0110012876766825,0.00205463412373889,-0.00122200951173768,-0.000113131634503364,0.0216416687015069,-0.0109683116881774
"beta",0.00205463412373889,0.0410667850343817,-0.000502164419274528,-0.000844609153943962,-0.107382865299957,-0.00312292386901266
"gamma",-0.00122200951173768,-0.000502164419274528,0.00484373113809242,0.000301857611810899,-0.000172587676976375,0.00111674047592743
"delta",-0.000113131634503364,-0.000844609153943962,0.000301857611810899,0.0002624763888566,0.00202880289737655,-0.000145318637828731
"lambda",0.0216416687015069,-0.107382865299957,-0.000172587676976375,0.00202880289737655,0.546531133101173,-0.0469870844305786
"luce",-0.0109683116881774,-0.00312292386901266,0.00111674047592743,-0.000145318637828731,-0.0469870844305786,0.0214453019129752
"alpha",0.0255770247084751,0.00128353334195411,0.000366252474032596,-0.000308168825487293,0.0683704854491574,-0.0180126559285383
"beta",0.00128353334195411,0.00190070524429918,7.34928921161226e-05,-0.000900766959674053,-0.00527806955305869,-0.000962839237593653
"gamma",0.000366252474032596,7.34928921161226e-05,0.00120314394589775,6.03578097688955e-05,-0.0051298699927631,0.00120602659423022
"delta",-0.000308168825487293,-0.000900766959674053,6.03578097688955e-05,0.00285520614075674,0.00286334302931834,0.000538864645676442
"lambda",0.0683704854491574,-0.00527806955305869,-0.0051298699927631,0.00286334302931834,0.409379123105689,-0.0769462973104391
"luce",-0.0180126559285383,-0.000962839237593653,0.00120602659423022,0.000538864645676442,-0.0769462973104391,0.0199130588698389
"alpha",0.0149967379600494,0.000916833781581334,0.000130779747436368,-0.000259820206393952,0.0392068076962049,-0.0163193393720375
"beta",0.000916833781581334,0.0136383899089895,0.000122123635908026,-0.000133744110241899,-0.0373589185084292,-0.000762857692356614
"gamma",0.000130779747436368,0.000122123635908026,0.000864140763463934,7.9683566248591e-05,-0.00446071458820254,0.00131087064294708
"delta",-0.000259820206393952,-0.000133744110241899,7.9683566248591e-05,0.00205728720735378,0.000651139663238823,0.000163031726786142
"lambda",0.0392068076962049,-0.0373589185084292,-0.00446071458820254,0.000651139663238823,0.347927125020656,-0.0658914925796663
"luce",-0.0163193393720375,-0.000762857692356614,0.00131087064294708,0.000163031726786142,-0.0658914925796663,0.0261547419986188
"alpha",0.0188988172691051,0.000438637704789383,0.00336723182227973,0.000357264500321319,0.0215444601100615,-0.00588968252698242
"beta",0.000438637704789383,0.00902758228108524,0.00118025838827955,-0.000764149247179318,-0.0356886771591167,0.000715152448120132
"gamma",0.00336723182227973,0.00118025838827955,0.00825062620255325,0.000109789450708055,-0.0145496251588066,0.00224202696662811
"delta",0.000357264500321319,-0.000764149247179318,0.000109789450708055,0.00319773976690331,0.0021207703461953,6.79901981743656e-05
"lambda",0.0215444601100615,-0.0356886771591167,-0.0145496251588066,0.0021207703461953,0.345643345999551,-0.0387619223343173
"luce",-0.00588968252698242,0.000715152448120132,0.00224202696662811,6.79901981743656e-05,-0.0387619223343173,0.00825224336156816
"alpha",0.0100550711729716,0.000145101548534497,-0.000721302815934405,0.000283046740504993,0.00270294005210695,-0.00213115174462434
"beta",0.000145101548534497,0.0168759633936925,0.00039681973824269,-0.00134545826207329,-0.0327741727288024,-6.09637876914224e-05
"gamma",-0.000721302815934405,0.00039681973824269,0.0130246212617654,0.00026008020554362,-0.00107400803794398,-0.000118867059671295
"delta",0.000283046740504993,-0.00134545826207329,0.00026008020554362,0.00385513537043028,0.00258454267641928,-0.000115856660934934
"lambda",0.00270294005210695,-0.0327741727288024,-0.00107400803794398,0.00258454267641928,0.150286355826576,-0.0138760737159427
"luce",-0.00213115174462434,-6.09637876914224e-05,-0.000118867059671295,-0.000115856660934934,-0.0138760737159427,0.00424590037021925
"alpha",0.0120009773399914,0.00113945704742539,-0.00242210065054711,-0.000448481943579714,0.0369596539325073,-0.0119193527332178
"beta",0.00113945704742539,0.00403583432599775,-3.85708686010745e-06,-0.00131414582776498,-0.0128924672248182,-0.00139191470391189
"gamma",-0.00242210065054711,-3.85708686010745e-06,0.00349904411209509,-0.000489283925377307,-0.00337594924002511,0.00158251122411656
"delta",-0.000448481943579714,-0.00131414582776498,-0.000489283925377307,0.00424153729017805,0.00495226217311885,0.0010960539872021
"lambda",0.0369596539325073,-0.0128924672248182,-0.00337594924002511,0.00495226217311885,0.338379534830737,-0.0596691039732736
"luce",-0.0119193527332178,-0.00139191470391189,0.00158251122411656,0.0010960539872021,-0.0596691039732736,0.0185687704999235
"alpha",0.0205529385889823,-0.000639930689676193,-0.000743822681601238,0.000281409743720374,0.0787715960186662,-0.0254057555651376
"beta",-0.000639930689676193,0.00892104210323203,-9.84996065126711e-05,-0.00109839655632263,-0.0312532607246924,0.00137076881100414
"gamma",-0.000743822681601238,-9.84996065126711e-05,0.00439081931217989,7.2416147124423e-05,-2.25581080450341e-05,0.000617212716302291
"delta",0.000281409743720374,-0.00109839655632263,7.2416147124423e-05,0.000345181743132599,0.00475982205255054,-0.000349995014067735
"lambda",0.0787715960186662,-0.0312532607246924,-2.25581080450341e-05,0.00475982205255054,0.503567207256853,-0.122626575560014
"luce",-0.0254057555651376,0.00137076881100414,0.000617212716302291,-0.000349995014067735,-0.122626575560014,0.0406859457417507
"alpha",0.0112642669338039,0.000909678052820372,-0.00279943545513949,-4.6965934792761e-05,0.0271762365011042,-0.0101762012668698
"beta",0.000909678052820372,0.0157312427505654,1.33787543849676e-05,-0.00127082779793019,-0.0436181457590101,-0.00223824015641235
"gamma",-0.00279943545513949,1.33787543849676e-05,0.00854074649001788,0.000139252386453877,-0.000598900885292346,0.00165679711021025
"delta",-4.6965934792761e-05,-0.00127082779793019,0.000139252386453877,0.000296166607781824,0.00341810911934871,0.000187093516550508
"lambda",0.0271762365011042,-0.0436181457590101,-0.000598900885292346,0.00341810911934871,0.324216055032861,-0.046661771016572
"luce",-0.0101762012668698,-0.00223824015641235,0.00165679711021025,0.000187093516550508,-0.046661771016572,0.0187203263005156
"alpha",0.0326546093000523,0.00494799052867679,-0.000679512307181177,-0.000561896230709992,0.0452106884711259,-0.0331712660165597
"beta",0.00494799052867679,0.0142681671914571,1.1291536287552e-05,-0.00155176135361718,-0.0133585476458525,-0.00632457126686377
"gamma",-0.000679512307181177,1.1291536287552e-05,0.00117495792484589,0.00023861414866323,-0.00473788976440344,0.00238101797349957
"delta",-0.000561896230709992,-0.00155176135361718,0.00023861414866323,0.0064458738516454,-0.000166786697063008,0.00109070725748771
"lambda",0.0452106884711259,-0.0133585476458525,-0.00473788976440344,-0.000166786697063008,0.146160305584653,-0.0602976275839964
"luce",-0.0331712660165597,-0.00632457126686377,0.00238101797349957,0.00109070725748771,-0.0602976275839964,0.0434164774334981
"alpha",0.00967815707453063,0.000459341890368667,-0.00178997753186375,0.000164607963988454,0.0156596941170024,-0.0121188000937747
"beta",0.000459341890368667,0.0175722757092541,5.30295707328434e-05,-0.000676708756688618,-0.0266027189190176,-0.00129485075998531
"gamma",-0.00178997753186375,5.30295707328434e-05,0.00666954961426412,9.32805374123133e-05,-0.0014414517153223,0.00146387590468596
"delta",0.000164607963988454,-0.000676708756688618,9.32805374123133e-05,0.000463109421096952,0.00225957064855654,-0.000304300972739524
"lambda",0.0156596941170024,-0.0266027189190176,-0.0014414517153223,0.00225957064855654,0.099353068364832,-0.030200167598119
"luce",-0.0121188000937747,-0.00129485075998531,0.00146387590468596,-0.000304300972739524,-0.030200167598119,0.023252475124899
"alpha",0.00524580592825762,0.000386769814914374,-0.000772932201584128,-2.88785163306773e-05,0.00938382566114971,-0.00342430003469589
"beta",0.000386769814914374,0.00384259304429727,6.76088015023618e-06,-0.000425831841957286,-0.00885542804852064,-0.00182425268882347
"gamma",-0.000772932201584128,6.76088015023618e-06,0.0137504030392013,5.63561735998693e-05,0.00700692986144888,-0.000600540310316269
"delta",-2.88785163306773e-05,-0.000425831841957286,5.63561735998693e-05,0.000556045493884225,0.00179382830987316,0.000312218624245044
"lambda",0.00938382566114971,-0.00885542804852064,0.00700692986144888,0.00179382830987316,0.23398462992579,-0.0430642265995788
"luce",-0.00342430003469589,-0.00182425268882347,-0.000600540310316269,0.000312218624245044,-0.0430642265995788,0.0144199089420244
"alpha",0.0284057867334249,0.000868747043503697,0.00176565104271462,0.000569489367606901,0.0798961373289734,-0.0227991816445218
"beta",0.000868747043503697,0.00263520765084117,0.000110198002316904,-0.000321329719029739,-0.00621022068530039,-0.000858077541889317
"gamma",0.00176565104271462,0.000110198002316904,0.00461359291593574,0.00030412522031127,-0.009184542690652,0.00200955054772319
"delta",0.000569489367606901,-0.000321329719029739,0.00030412522031127,0.00332298167896257,0.00311116778757107,-0.00027486434607869
"lambda",0.0798961373289734,-0.00621022068530039,-0.009184542690652,0.00311116778757107,0.448894282582509,-0.0974264496600098
"luce",-0.0227991816445218,-0.000858077541889317,0.00200955054772319,-0.00027486434607869,-0.0974264496600098,0.0269694070457441
"alpha",0.0147524634088098,0.000808060380982386,-0.000150620834737288,-0.000288515622990982,0.0342557586103248,-0.0140957089478693
"beta",0.000808060380982386,0.00491834797268128,0.000134050786175278,-0.0025648636511138,-0.0210803780996492,-0.000346992604103622
"gamma",-0.000150620834737288,0.000134050786175278,0.00134208640010703,2.83116364746284e-05,-0.00459060987846014,0.00173975396361766
"delta",-0.000288515622990982,-0.0025648636511138,2.83116364746284e-05,0.00320396731564913,0.0114354033011433,0.000469361059531738
"lambda",0.0342557586103248,-0.0210803780996492,-0.00459060987846014,0.0114354033011433,0.329885735120275,-0.0719529480325484
"luce",-0.0140957089478693,-0.000346992604103622,0.00173975396361766,0.000469361059531738,-0.0719529480325484,0.0279886961642286
"alpha",0.0217370283486661,0.0115190174443664,-0.000822155313834769,-0.00019860839826699,0.0280431685681404,-0.0211904807886827
"beta",0.0115190174443664,0.0414720635218983,-0.00098230347821852,-0.00121352023799701,-0.0665529269719971,-0.0168041432570398
"gamma",-0.000822155313834769,-0.00098230347821852,0.00149148730731847,0.000100637478021842,-0.00296476842914988,0.00201089895766864
"delta",-0.00019860839826699,-0.00121352023799701,0.000100637478021842,0.000203115813463846,0.00107594172204166,0.000111138282797103
"lambda",0.0280431685681404,-0.0665529269719971,-0.00296476842914988,0.00107594172204166,0.438587573942066,-0.0436159829970045
"luce",-0.0211904807886827,-0.0168041432570398,0.00201089895766864,0.000111138282797103,-0.0436159829970045,0.0317372503302993
"alpha",0.0182475181197065,0.00125694528030787,-0.00209932241265052,-0.000168715984940864,0.0568373337511405,-0.019427480269277
"beta",0.00125694528030787,0.0100776156597255,-0.000110275779698972,-0.00120805155646807,-0.0272547781624639,-0.00224709254162729
"gamma",-0.00209932241265052,-0.000110275779698972,0.00297661104828019,0.000129099495136596,-0.00325886299851649,0.00187732408622955
"delta",-0.000168715984940864,-0.00120805155646807,0.000129099495136596,0.000329487948039978,0.00369396614510753,0.000336546251069712
"lambda",0.0568373337511405,-0.0272547781624639,-0.00325886299851649,0.00369396614510753,0.43334896700708,-0.0933587203826528
"luce",-0.019427480269277,-0.00224709254162729,0.00187732408622955,0.000336546251069712,-0.0933587203826528,0.0324474383065808
"alpha",0.0106003252229349,0.000161510758349587,-0.00209798817588119,-8.22448982628212e-05,0.0393416862129239,-0.0128021924127711
"beta",0.000161510758349587,0.00072354142134687,9.5703703934218e-07,-0.000326521576954588,-0.00302962838630536,-0.000255385582703636
"gamma",-0.00209798817588119,9.5703703934218e-07,0.00312593929546586,-6.05765248471283e-05,-0.00367955845442529,0.00195204235430336
"delta",-8.22448982628212e-05,-0.000326521576954588,-6.05765248471283e-05,0.00121139921051177,0.00183768123185371,0.000306845983474883
"lambda",0.0393416862129239,-0.00302962838630536,-0.00367955845442529,0.00183768123185371,0.313553536345322,-0.07291484277839
"luce",-0.0128021924127711,-0.000255385582703636,0.00195204235430336,0.000306845983474883,-0.07291484277839,0.0253553875373068
"alpha",0.0297320124037975,0.0145082939264345,0.000482687283753054,-0.000778740040698555,0.0431609228277847,-0.0225426314065976
"beta",0.0145082939264345,0.0409604570467845,-0.00102375000380568,-0.00025008534655223,-0.0565981527008037,-0.0156983192322104
"gamma",0.000482687283753054,-0.00102375000380568,0.00186483739612971,0.00022011838969346,-0.00401159118857204,0.00169683954070975
"delta",-0.000778740040698555,-0.00025008534655223,0.00022011838969346,0.00248518340380433,0.000714854146006687,0.00027699157650996
"lambda",0.0431609228277847,-0.0565981527008037,-0.00401159118857204,0.000714854146006687,0.463364590070221,-0.049093984340705
"luce",-0.0225426314065976,-0.0156983192322104,0.00169683954070975,0.00027699157650996,-0.049093984340705,0.0248972123574962
"alpha",0.018122932760395,0.000716567169042698,-0.000406596774477226,-0.000372876291672222,0.0524504850187068,-0.0192396928216778
"beta",0.000716567169042698,0.00409980356830426,4.28127856801698e-05,-0.00224891620988027,-0.0183832742304065,-0.000751237050925676
"gamma",-0.000406596774477226,4.28127856801698e-05,0.000585182681685382,9.038623154968e-05,-0.00425551029113887,0.00142161901088586
"delta",-0.000372876291672222,-0.00224891620988027,9.038623154968e-05,0.00324183004209382,0.0112684242915981,0.00080376580235578
"lambda",0.0524504850187068,-0.0183832742304065,-0.00425551029113887,0.0112684242915981,0.401883871983123,-0.0837180687976665
"luce",-0.0192396928216778,-0.000751237050925676,0.00142161901088586,0.00080376580235578,-0.0837180687976665,0.0296742653078492
"alpha",0.0145196909779057,-0.000285037346921932,-0.00260046379626452,0.000468992159507727,0.0560639657890466,-0.0188130696026488
"beta",-0.000285037346921932,0.00514190225016557,-0.000138804116107328,-0.00202308384070674,-0.024319828598099,0.00073701290464159
"gamma",-0.00260046379626452,-0.000138804116107328,0.0069816851737592,-0.000840661924950271,-0.00357517528684706,0.00203085542813619
"delta",0.000468992159507727,-0.00202308384070674,-0.000840661924950271,0.00354981221416423,0.0105535508652619,-0.000222038862803249
"lambda",0.0560639657890466,-0.024319828598099,-0.00357517528684706,0.0105535508652619,0.420567122883187,-0.094488791406431
"luce",-0.0188130696026488,0.00073701290464159,0.00203085542813619,-0.000222038862803249,-0.094488791406431,0.032704892553798
"alpha",0.0182608797345569,-0.000673542716665287,-0.00278212709629485,0.000203812722931842,0.0471978919552136,-0.0195151692747315
"beta",-0.000673542716665287,0.0124933239822696,-0.000243065593531906,-0.00147539570685926,-0.0332781069038104,0.00119536951700565
"gamma",-0.00278212709629485,-0.000243065593531906,0.00856065825633346,-1.2690825752002e-06,-0.00150695963568495,0.00156722556359092
